SESSION_ID,EVENT_ID,EVENT_TIMESTAMP,PAGE_URL,PUBLISHER_ORDER_ID,ML_MODEL,WIDGET_TYPE,CONV_ORDER_ID,EVENT_CREATED_AT,CUSTOMER_TYPE,EVENT_CLASSIFICATION,DAYS_TO_ATTRIBUTION,DISCOUNT_CODES,EVENT_ORDER_ID_MATCH,IP_MATCH,USER_AGENT_MATCH
6b17c28f-81ab-4868-8bb4-f37f074cea9f,d2da81dc-5e31-4e0a-ba24-3486d56dccaa,2024-03-17T20:51:43.376Z,https://twillory.com/10424718/orders/eb4c22f3f338f1d09cd5c40ccb7b0a94,,contextual,LEAD_GEN,5252358111292,2024-03-17T20:51:43.376Z,new,display,5,SAVE15,FALSE,FALSE,FALSE
f6c47159-f3eb-4a65-aa95-f8ab5ac67929,c7d9272f-be40-44b9-b97a-c8613cf7afd5,2024-03-16T13:03:05.216Z,https://twillory.com/checkouts/cn/6cde9f288d7c43be2502ff034959c432/thank_you,,contextual,LEAD_GEN,5252299423804,2024-03-16T13:03:05.216Z,new,display,6,SAVE20,FALSE,FALSE,FALSE
f8d00255-359d-41bc-851d-1c65d057f796,ecf96c5c-54a3-4c14-a85e-ccf6b17f4d98,2024-03-17T15:15:25.942Z,https://twillory.com/10424718/orders/2bacf67d2f024d94657b191fbf2dd1ad,,bert4recs1,DISCOFEED,5252537679932,2024-03-17T15:15:25.942Z,new,display,6,,FALSE,FALSE,FALSE
71aec06f-58c1-477c-ae18-0bdc2f530900,27aa8e11-470e-493a-812d-7bc2b2bf96a0,2024-03-17T14:58:18.08Z,https://twillory.com/checkouts/cn/e2858df4455ebed8101b36287479e4f6/thank_you,,contextual,LEAD_GEN,5252559011900,2024-03-17T14:58:18.08Z,new,display,6,,FALSE,FALSE,FALSE
966d9f4f-d34b-485b-861d-8c95899f4c87,2e669e73-9cf4-433f-9e0e-aca539c4cef6,2024-03-17T16:45:43.077Z,https://twillory.com/checkouts/cn/c775f8224bf0daec7f292bcea87f648b/thank_you,,contextual,LEAD_GEN,5252611178556,2024-03-17T16:45:43.077Z,returning,display,6,,FALSE,FALSE,FALSE
1683ef94-f0c2-487c-b6f7-3f714276cce7,51c7cbc9-6672-47b9-a605-758f5a07cb67,2024-03-18T12:19:49.003Z,https://twillory.com/10424718/orders/beac352eec375a737e06e66c9cbe29dd,,contextual,LEAD_GEN,5252568252476,2024-03-18T12:19:49.003Z,new,display,5,BUNNY15,FALSE,FALSE,FALSE
2a56ba5f-5c99-48cc-8c15-297c6f3d4f4d,e2053aa4-5209-4eed-9ae8-0bb618d77ca2,2024-03-17T06:02:08.318Z,https://twillory.com/checkouts/cn/b732407ff29c680386a1b0bdcf6c6481/thank_you,,contextual,LEAD_GEN,5252527652924,2024-03-17T06:02:08.318Z,new,display,6,SAVE15,FALSE,FALSE,FALSE
a9121643-8df7-412e-b72f-e6e794f27815,3b8a6a79-b600-4e99-a7f9-5d68fa6dbf0f,2024-03-18T10:24:12.697Z,https://twillory.com/checkouts/cn/2a9c67b5463c6c42a78cd2d3ad272c53/thank_you,,contextual,LEAD_GEN,5253260542012,2024-03-18T10:24:12.697Z,lapsed,display,5,,FALSE,FALSE,FALSE
fda45201-f09f-48ce-b714-28e583db0db5,94f0e9f7-46ad-4529-88dd-659b5b78e75c,2024-03-18T02:05:33.07Z,https://twillory.com/10424718/orders/54cd215aafd0f9f59471f151c552f7d0,,bert4recs1,DISCOFEED,5253205852220,2024-03-18T02:05:33.07Z,new,display,5,,FALSE,FALSE,FALSE
758e1e44-f72a-4697-8589-4e2e4c389c65,30e6b619-0841-4ce6-8e92-9b3018cc4bc5,2024-03-18T03:51:40.872Z,https://twillory.com/checkouts/cn/586a96a405cd374f827c45ff30aa6619/thank_you,,contextual,LEAD_GEN,5253229379644,2024-03-18T03:51:40.872Z,new,display,5,SAVE15,FALSE,FALSE,FALSE
45d565f0-5e37-4082-bcbb-0cea4ac969c8,c438d7a4-c177-42d9-93c1-8da6b0a96b20,2024-03-18T23:30:26.69Z,https://twillory.com/10424718/orders/5e5e7eb445c7a83bb573a76275c88b75,,contextual,DISCOFEED,5253214273596,2024-03-18T23:30:26.69Z,returning,display,5,YOUNEEDTHIS,FALSE,FALSE,FALSE
59ccde21-2f82-4f07-8f9f-92c48f1a6a01,1c44e1dd-bfce-4894-bad6-ebe1e2ba7093,2024-03-18T02:24:56.559Z,https://twillory.com/checkouts/cn/425c875a8b746668fb9ea22139f87918/thank_you,,bert4recs1,DISCOFEED,5253211684924,2024-03-18T02:24:56.559Z,returning,display,5,SAVE10,FALSE,FALSE,TRUE
573b7b6e-7500-4afa-b844-e8743e0803b5,52b23c2d-9f5b-47a6-bd7f-de766fad2d90,2024-03-20T12:37:00.178Z,https://twillory.com/checkouts/cn/bd71b43601529aef4c59b05aaec6e0d9/thank_you,,contextual,LEAD_GEN,5253773361212,2024-03-20T12:37:00.178Z,returning,display,3,SAVE20,FALSE,FALSE,FALSE
f3aa22ac-8668-4550-8469-585acc0def85,c0bf2ae5-e6d0-4b60-a072-6772540b808b,2024-03-20T14:32:08.55Z,https://twillory.com/10424718/orders/0c67f687fe2d851f350fcdccc6c4cee1,,contextual,LEAD_GEN,5253776998460,2024-03-20T14:32:08.55Z,returning,display,3,SAVE10,FALSE,FALSE,TRUE
d3d52665-b1d4-45e9-aff4-01c15d3ea041,522a7588-95ba-4206-a69e-8b34fc93b7cd,2024-03-20T22:33:54.807Z,https://twillory.com/checkouts/cn/95a978cb972a3edc5a98d36a36f773e4/thank_you,,contextual,LEAD_GEN,5253891063868,2024-03-20T22:33:54.807Z,new,display,4,SAVE10,FALSE,FALSE,FALSE
fadfd240-62ae-4e07-b552-4664eabaa779,23ef8762-638c-4604-aba5-00340835e5eb,2024-03-22T14:16:42.207Z,https://twillory.com/10424718/orders/84708f36c6de4edf787a7f68d907602a,,contextual,LEAD_GEN,5254435536956,2024-03-22T14:16:42.207Z,new,display,2,HELLOSNACK,FALSE,FALSE,FALSE
e0dba99b-0381-422c-899b-e4f93dc0f4e6,0df7ed70-dbbd-4c42-9562-55c9f51c45b1,2024-03-22T13:25:02.052Z,https://twillory.com/checkouts/cn/554f4fda169fd6777df6083ce2360083/thank_you,,contextual,LEAD_GEN,5254461882428,2024-03-22T13:25:02.052Z,new,display,2,,FALSE,FALSE,FALSE
ad52a55e-b478-47f3-a977-79fa0ab46c0e,0d921108-3860-4dc3-b72a-b48ffd4855e6,2024-03-22T23:49:31.882Z,https://twillory.com/checkouts/cn/d3eee087cf8d0c220a3dd493f0c45494/thank_you,,contextual,LEAD_GEN,5254604259388,2024-03-22T23:49:31.882Z,new,display,2,4TF2CFRR,FALSE,FALSE,FALSE
251b49ba-77aa-484b-bdbf-b0725bd75368,d8957bdd-fc62-4ddb-b05a-e914855ea931,2024-03-22T19:39:27.147Z,https://twillory.com/checkouts/cn/4e98e177489e4d5a70c524e9f4b331cb/thank_you,,contextual,LEAD_GEN,5254555500604,2024-03-22T19:39:27.147Z,returning,display,2,SAVE20,FALSE,FALSE,FALSE
c935ad81-6582-4494-a78b-8cdb5ac76f82,e32b692e-8ee9-4d0a-b18b-0a252d0a3390,2024-03-22T13:47:08.305Z,https://twillory.com/10424718/orders/a1c21c5f980b18f98d2c307fc48e960e,,contextual,LEAD_GEN,5254475284540,2024-03-22T13:47:08.305Z,new,display,2,,FALSE,FALSE,FALSE
bfa0ba35-b82d-413a-ace0-eaf687e08b2c,33319026-158c-4e30-9665-0707614e5aa3,2024-03-22T04:27:07.171Z,https://twillory.com/checkouts/cn/18f742d0c9ea5eb2b44820e0744a4b2c/thank_you,,contextual,LEAD_GEN,5254367150140,2024-03-22T04:27:07.171Z,returning,display,2,JENNAM20,FALSE,FALSE,FALSE
93da70b1-4e1f-40ed-9094-5f58ffb476e9,738ff8a8-79b1-4429-a67a-1737ea40674a,2024-03-22T03:48:09.831Z,https://twillory.com/checkouts/cn/32c7bbb9998ceafcfed2e979ca08a11d/thank_you,,bert4recs1,DISCOFEED,5254312493116,2024-03-22T03:48:09.831Z,returning,display,2,,FALSE,FALSE,FALSE
6d8bd446-0acb-4277-b670-6d68726647e1,a0866d19-e7d3-4d02-a307-3e8b38cf5886,2024-03-22T20:54:41.969Z,https://twillory.com/checkouts/do/ed2c97f05102dc46778dcfba1d2276e0/thank_you,,bert4recs1,DISCOFEED,5254573752380,2024-03-22T20:54:41.969Z,returning,display,2,SAVE15,FALSE,FALSE,FALSE
c5ddb4cb-4ac2-48b7-adf1-18982be25590,f404b32d-440e-4665-89aa-18ab96fe016d,2024-03-22T18:54:55.223Z,https://twillory.com/checkouts/cn/71b2bae8b0649f510c769bfa7e8548ba/thank_you,,contextual,LEAD_GEN,5254545571900,2024-03-22T18:54:55.223Z,returning,click,2,BRAINCANDY,FALSE,FALSE,FALSE
396533d7-77d3-4289-bfbc-5b3d69ef07ea,156d4990-4bcc-4971-a23e-8bddac6b18da,2024-03-22T19:47:17.186Z,https://twillory.com/checkouts/cn/2acec15e03590fe5c6abd890187a7605/thank_you,,contextual,LEAD_GEN,5254558253116,2024-03-22T19:47:17.186Z,new,display,2,SAVE20,FALSE,FALSE,FALSE
0d59645c-8dac-4ae4-bb65-b54258015763,5bc93e12-ea34-4541-a38c-6f5c53e7742a,2024-03-22T18:58:31.34Z,https://twillory.com/checkouts/cn/7b1b7986a716237b577b9f75872cdc41/thank_you,,contextual,LEAD_GEN,5254546292796,2024-03-22T18:58:31.34Z,new,display,2,,FALSE,FALSE,FALSE
53eda61e-0cb9-4fb8-969c-a96bba3d0081,ce058894-d7cd-41da-9fb8-51c51f0b7cdf,2024-03-19T16:45:46.079Z,https://twillory.com/10424718/orders/1c0691e021f31f8db9c26a9dc34d545f,,bert4recs1,DISCOFEED,5253327257660,2024-03-19T16:45:46.079Z,new,display,4,,FALSE,FALSE,FALSE
d659b232-8c39-41c1-a098-6e030152dee2,8f30cc20-c07d-48cc-aad9-940e85d57dbe,2024-03-20T15:24:23.684Z,https://twillory.com/10424718/orders/51894d82a31061daadfa8236bc80ecd0,,contextual,LEAD_GEN,5253409374268,2024-03-20T15:24:23.684Z,new,display,3,SAVE15,FALSE,FALSE,TRUE
abaaae6e-538c-46f9-8ace-b2d24967151e,3e40861f-f32f-4193-8f44-1c976a1a5e73,2024-03-18T23:53:58.513Z,https://twillory.com/10424718/orders/ed106001a40ec570a0f03bb72c0816b7,,contextual,LEAD_GEN,5253433819196,2024-03-18T23:53:58.513Z,new,display,5,,FALSE,FALSE,FALSE
5ce0a344-ccb6-4672-85ae-490ef09a72eb,ebc0c741-3e9a-4991-8a73-6ae2e40aee2b,2024-03-18T21:03:08.368Z,https://twillory.com/checkouts/cn/88f7375ffae8fd2166360e03b4740b91/thank_you,,contextual,LEAD_GEN,5253392531516,2024-03-18T21:03:08.368Z,new,display,5,SAVE15,FALSE,FALSE,FALSE
7cd37f61-4de0-4d91-9e8b-1d7a77fc8d4f,17c08d55-1ddd-4c04-be22-a497c92771ee,2024-03-18T12:52:03.491Z,https://twillory.com/checkouts/cn/4fb58a860fee6511d9341fdf3799d245/thank_you,,contextual,LEAD_GEN,5253273354300,2024-03-18T12:52:03.491Z,returning,display,5,HELLOSNACK,FALSE,FALSE,FALSE
6fcbff6b-9926-48f7-89ba-9c7c2af11a2a,7cc545ed-020e-4ec8-ac89-b011c2631481,2024-03-18T15:21:14.068Z,https://twillory.com/checkouts/cn/e405aa4e3b2ecd69551f35e9d277a754/thank_you,,contextual,LEAD_GEN,5253301796924,2024-03-18T15:21:14.068Z,returning,display,5,,FALSE,FALSE,FALSE
96a9c0bf-55c9-4a7c-b6e3-09ec74642a0c,969f5a16-6fd3-40b0-9af9-f85a6bd034f0,2024-03-16T19:00:46.123Z,https://twillory.com/10424718/orders/66bf13cb8d6de807387de1c6ee91a55f,,contextual,LEAD_GEN,5252398383164,2024-03-16T19:00:46.123Z,returning,display,6,,FALSE,FALSE,FALSE
6f70624c-c2e1-4faf-bbc2-00578a673486,43484034-efa4-459c-857f-47ffcc7f817e,2024-03-17T21:22:47.134Z,https://twillory.com/10424718/orders/f3447a41947a9a89b18a5561c9c31fd9,,contextual,LEAD_GEN,5252945903676,2024-03-17T21:22:47.134Z,returning,display,6,SAVE15,FALSE,FALSE,FALSE
df6fa340-5c6a-416d-9b0b-48430beda92c,b13faae0-2bee-4b2c-96cc-355cb16904f3,2024-03-19T02:39:50.323Z,https://twillory.com/10424718/orders/052932d30e089c9618ab79f2561fba45,,bert4recs1,DISCOFEED,5253079040060,2024-03-19T02:39:50.323Z,returning,display,4,SAVE15,FALSE,FALSE,FALSE
01070458-cc2b-4a99-8bad-ccb87c5a8f04,d5cc0aa5-340a-4ed8-8ead-893d1741bc50,2024-03-23T21:03:33.687Z,https://twillory.com/checkouts/cn/5d0722ebc8dc7e49671279205d4e4539/thank_you,,contextual,LEAD_GEN,5254819446844,2024-03-23T21:03:33.687Z,new,display,1,,FALSE,FALSE,FALSE
ba78ab46-4d9f-4236-b631-2a0e58e08320,d5140d95-0662-4c88-ace6-ae1831c1246e,2024-03-23T17:32:42.009Z,https://twillory.com/checkouts/cn/3b16ba23ceb74a5df7c1eac0223dccf5/thank_you,,contextual,LEAD_GEN,5254746472508,2024-03-23T17:32:42.009Z,returning,display,1,SAVE20,FALSE,FALSE,TRUE
ad7ebb65-b518-43f8-a1d8-133c6609219a,1e9d6627-7bfe-4bab-8fff-0df661a6fe04,2024-03-23T23:14:23.704Z,https://twillory.com/checkouts/cn/cad9cd17e65cda676fc286242b953d0b/thank_you,,bert4recs1,DISCOFEED,5254845988924,2024-03-23T23:14:23.704Z,new,display,1,SAVE15,FALSE,FALSE,FALSE
1f8511f5-77b9-4fb8-a64d-bcdc160106ea,ea64a3b5-f89c-46df-a5d8-d92ac5a38a65,2024-03-23T17:37:44.891Z,https://twillory.com/checkouts/cn/85042ca05665e85d9d5929ec5926669d/thank_you,,contextual,LEAD_GEN,5254748700732,2024-03-23T17:37:44.891Z,new,display,1,Q2NWZJFH,FALSE,FALSE,TRUE
59fbee4f-0e70-4e2b-ab2e-06eebb4d991f,8f30adc0-ae35-477b-8068-1aa926c63938,2024-03-23T21:55:12.049Z,https://twillory.com/checkouts/cn/ef1043756e7977d86c25c63547458ce9/thank_you,,contextual,LEAD_GEN,5254831374396,2024-03-23T21:55:12.049Z,new,display,1,BUNNY15,FALSE,FALSE,FALSE
f968ec16-5d09-4f0f-9eee-00dbf932ce35,38567071-18aa-4e65-bc41-88475ec9df4c,2024-03-23T23:09:09.41Z,https://twillory.com/10424718/orders/d719833b675b1944a75da6c05f2fcb26,,bert4recs1,DISCOFEED,5254790447164,2024-03-23T23:09:09.41Z,lapsed,display,1,SAVE15,FALSE,FALSE,FALSE
198332f1-88f7-499a-9956-c91a9a4b00e0,47f084b8-490f-4e31-9286-973958e03757,2024-03-17T19:08:44.376Z,https://twillory.com/10424718/orders/252880f429a3c14440bdd6b165c1ca42,,bert4recs1,DISCOFEED,5249684701244,2024-03-17T19:08:44.376Z,returning,display,4,LP8M7276M0,FALSE,FALSE,FALSE
91df6f9a-8ce2-4fc2-ac9b-4459104bc6df,53b6177a-c444-4755-89ac-7a826b182903,2024-03-15T18:43:08.239Z,https://twillory.com/10424718/orders/2a71d3b6516221064cfc8e6a3369bac5,,bert4recs1,DISCOFEED,5250710437948,2024-03-15T18:43:08.239Z,new,display,6,LINDAS20,FALSE,FALSE,FALSE
a31dab60-038b-4620-87e0-d7938b188e2b,229b6252-3f8e-4092-b24c-42c1ede6a2e7,2024-03-15T18:59:22.184Z,https://twillory.com/checkouts/cn/4f4ed221088cd87f001b9cca5ad7fdbe/thank_you,,bert4recs1,DISCOFEED,5252121559100,2024-03-15T18:59:22.184Z,new,display,7,,FALSE,FALSE,FALSE
bec5659f-b481-48ba-af97-6e6e4ae6eae1,4dce174b-d6ef-4722-a129-3325e0833087,2024-03-15T19:04:16.461Z,https://twillory.com/checkouts/cn/8cabdcf09d2d609b7043a17294f61d0f/thank_you,,contextual,LEAD_GEN,5252113760316,2024-03-15T19:04:16.461Z,new,display,7,BUNNY15,FALSE,FALSE,FALSE
6164cbdb-d83b-4011-b86e-12105506497f,a714c2eb-3730-4ef0-a712-b4501201b067,2024-03-15T17:46:00.405Z,https://twillory.com/checkouts/cn/ccfa655900b7b64a6fef558371a969f1/thank_you,,bert4recs1,DISCOFEED,5252088365116,2024-03-15T17:46:00.405Z,new,display,7,BUNNY15,FALSE,FALSE,FALSE
2393e8b0-2ac2-4979-907f-79fe5e07b939,8a4057cc-9070-4542-9c7f-1aa3e7011bdf,2024-03-22T02:08:01.628Z,https://twillory.com/checkouts/cn/648ea6b3e748ff526692442463d55fc3/thank_you,,contextual,LEAD_GEN,5251161030716,2024-03-22T02:08:01.628Z,new,display,0,FREESHIPME,FALSE,TRUE,TRUE
b64b0d58-e519-4336-a276-49ff61cbddbc,d490393e-c287-4f24-8dad-2d314d64a8f2,2024-03-16T13:50:39.401Z,https://twillory.com/checkouts/cn/785b2773d80b286c43ee5e8afdc9c71e/thank_you,,contextual,LEAD_GEN,5252314890300,2024-03-16T13:50:39.401Z,lapsed,display,6,,FALSE,FALSE,FALSE
950dd0f9-9a29-45c6-a107-6adab69fd0b8,e642192f-c203-40b0-a5b6-8bdfe3e71de8,2024-03-17T03:12:09.411Z,https://twillory.com/checkouts/cn/9e64e2e623e8cfb4dcaebffca2fb8951/thank_you,,contextual,LEAD_GEN,5252509499452,2024-03-17T03:12:09.411Z,new,display,6,HELLO2MJH8L29,FALSE,FALSE,FALSE
f6c47159-f3eb-4a65-aa95-f8ab5ac67929,c7d9272f-be40-44b9-b97a-c8613cf7afd5,2024-03-16T13:03:05.216Z,https://twillory.com/checkouts/cn/6cde9f288d7c43be2502ff034959c432/thank_you,,contextual,LEAD_GEN,5252299423804,2024-03-16T13:03:05.216Z,new,display,6,SAVE20,FALSE,FALSE,FALSE
e9086138-bfa8-45c6-8599-a93d7c20e337,b0b7a06c-7a63-4efb-80b1-2a3d7fe874ff,2024-03-18T10:12:23.529Z,https://twillory.com/checkouts/cn/0b48508441159993a1f596c38a9824c0/thank_you,,bert4recs1,DISCOFEED,5252223041596,2024-03-18T10:12:23.529Z,new,display,4,CLBABE,FALSE,FALSE,FALSE
036c486a-12da-4ffa-a711-8bf8cb7cc217,5ffd8643-ee7d-4cd2-9a59-c0ecf07b8997,2024-03-17T19:11:44.739Z,https://twillory.com/checkouts/cn/ddbcacc3a3d5290e917bf273bad20349/thank_you,,contextual,LEAD_GEN,5252992663612,2024-03-17T19:11:44.739Z,lapsed,display,6,,FALSE,FALSE,FALSE
d4646451-9c50-4ae4-86d9-c68da2598b3a,e804f620-a9fc-4da9-a4e8-c9cd71b3e079,2024-03-17T22:50:03.446Z,https://twillory.com/checkouts/cn/41333df9ce5c367ed02d622dd124fe70/thank_you,,contextual,LEAD_GEN,5253128912956,2024-03-17T22:50:03.446Z,returning,display,6,YOUNEEDTHIS,FALSE,FALSE,FALSE
ac051204-c8b4-4c6d-b213-ad5170e6d244,5e316a40-38e3-4736-98c7-ad9026c50d19,2024-03-17T19:35:08.782Z,https://twillory.com/checkouts/cn/322e24d7f45006a7735c3679d3480e15/thank_you,,bert4recs1,DISCOFEED,5253020450876,2024-03-17T19:35:08.782Z,new,display,6,SAVE15,FALSE,FALSE,FALSE
288a8327-e58f-4c75-8e7b-74a560c9a607,7c2d2d3c-4ca0-4a38-8b5d-cc3993f9973f,2024-03-17T19:02:13.147Z,https://twillory.com/checkouts/cn/865534d93f58bedd1c75215e43595d5f/thank_you,,bert4recs1,DISCOFEED,5252978802748,2024-03-17T19:02:13.147Z,returning,display,6,SAMANTHA20,FALSE,FALSE,FALSE
f2efb1f8-6318-42da-8f8d-4e98ef42d6a5,0a00d0ff-f14f-46f6-8967-4a97e09f6dac,2024-03-17T19:41:57.313Z,https://twillory.com/checkouts/cn/a4835ffb244d5ed231a39b27fd998fd6/thank_you,,contextual,LEAD_GEN,5253019467836,2024-03-17T19:41:57.313Z,new,display,6,SAMANTHA20,FALSE,FALSE,FALSE
7282afe3-63d4-4302-b735-e25d55705650,dcd70cf8-e17e-4b30-ba39-ad2ce7d597dc,2024-03-17T19:18:48.878Z,https://twillory.com/checkouts/cn/00cead22180a847dc58864988110d730/thank_you,,contextual,LEAD_GEN,5253006327868,2024-03-17T19:18:48.878Z,new,click,6,SAVE10,FALSE,FALSE,FALSE
e4fd6a4e-fe2f-4a78-94b3-ce1631423a64,7158123a-c59b-4882-9197-baf06881f789,2024-03-22T12:08:39.305Z,https://twillory.com/10424718/orders/a5e0ddf25921c402315771ec18011d1b,,bert4recs1,DISCOFEED,5253417271356,2024-03-22T12:08:39.305Z,new,display,1,SAVE15,FALSE,FALSE,FALSE
5a93985e-ca11-4556-8e5f-62d038572d94,31f39c80-d5b6-41ea-be78-e524f510e341,2024-03-18T14:14:25.429Z,https://twillory.com/checkouts/cn/6c9087bce756d707ecf156139766737b/thank_you,,bert4recs1,DISCOFEED,5253289902140,2024-03-18T14:14:25.429Z,new,display,5,CLBABE,FALSE,FALSE,FALSE
6ceb5a38-55e0-4f06-9bdc-575176a09b4b,3d5c1018-7b86-480a-b030-390e4406edb0,2024-03-18T15:47:36.65Z,https://twillory.com/checkouts/cn/207f8bdc5c31e5338f0d464e0629af25/thank_you,,contextual,LEAD_GEN,5253309202492,2024-03-18T15:47:36.65Z,new,display,5,,FALSE,FALSE,FALSE
faa7ec7d-83fa-4a7c-9fe2-f9f0bf560abe,0bcb2d47-6c0c-4c34-b4af-54bf37d07614,2024-03-18T16:16:23.378Z,https://twillory.com/checkouts/cn/cc6bdc54be1275a8b14b6316acd9204b/thank_you,,contextual,LEAD_GEN,5253315756092,2024-03-18T16:16:23.378Z,returning,display,5,,FALSE,FALSE,FALSE
446b1eef-b94a-41b0-9841-e751277dc4cc,78cb50bd-8aa5-4024-8df0-80bbf241f3f8,2024-03-18T19:16:39.339Z,https://twillory.com/checkouts/cn/66bff5fef1c19fa733cc2d26df195183/thank_you,,contextual,LEAD_GEN,5253375230012,2024-03-18T19:16:39.339Z,new,display,5,HELLOSNACK,FALSE,FALSE,FALSE
3950b650-7479-4357-8869-e4ec36471464,1c8c6743-4b78-48d5-a632-8a09cd2517c5,2024-03-18T17:27:16.601Z,https://twillory.com/checkouts/cn/01be57aa8fa46b17adf148cb0e30436f/thank_you,,contextual,LEAD_GEN,5253336825916,2024-03-18T17:27:16.601Z,new,display,5,SAVE20,FALSE,FALSE,FALSE
fe86d1fa-592e-4943-b868-231df964c8d5,0d0ecb0a-bf91-4cb8-9d04-ff77c0c95be9,2024-03-19T14:26:07.71Z,https://twillory.com/checkouts/cn/43fc2191daa3862f6b3a0b20044cc8eb/thank_you,,contextual,LEAD_GEN,5253546901564,2024-03-19T14:26:07.71Z,new,display,4,,FALSE,FALSE,FALSE
7a23f563-3a9f-4668-bf82-372013ff86b9,9856ba88-2240-488d-b046-0068a8171a65,2024-03-21T20:21:50.815Z,https://twillory.com/checkouts/cn/bd43f520c61d70096a7485acc460913a/thank_you,,contextual,LEAD_GEN,5254038159420,2024-03-21T20:21:50.815Z,new,display,3,,FALSE,FALSE,FALSE
dcf19bd4-1264-47d7-b136-0c7d1a2356ce,5976489c-d9d9-4b9f-b409-9cb3ad07e802,2024-03-21T19:44:51.283Z,https://twillory.com/checkouts/cn/f8f35cb1471a9fd29bbf4ae98b23af83/thank_you,,bert4recs1,DISCOFEED,5254035505212,2024-03-21T19:44:51.283Z,returning,display,3,,FALSE,FALSE,TRUE
0c7daf7d-4fbd-4d8e-b7bb-60c6fc0ebbbc,72a1b892-d340-486a-9b6a-e2f9769aeb61,2024-03-19T23:08:37.013Z,https://twillory.com/checkouts/cn/0a783cbff67961283d4cd4d47d4eaba2/thank_you,,bert4recs1,DISCOFEED,5253682757692,2024-03-19T23:08:37.013Z,lapsed,display,4,SAVE15,FALSE,FALSE,FALSE
a69cac78-fa68-4010-aafe-fc48f69cdde5,23d720f9-4b98-4e59-946d-1a5bb86bc251,2024-03-23T19:22:54.761Z,https://twillory-test.myshopify.com/10424718/orders/dbc6821dab8edda4ee7100d89899cc98,,bert4recs1,DISCOFEED,5254480363580,2024-03-23T19:22:54.761Z,returning,display,1,SAVE15,FALSE,FALSE,FALSE
6647c547-4373-4f0c-9214-4658d63285c0,ba23ee39-b278-4416-8f90-bededb97241f,2024-03-20T05:28:42.622Z,https://twillory.com/checkouts/cn/88e5466267c7b3513a4a0308e50511df/thank_you,,contextual,LEAD_GEN,5253747867708,2024-03-20T05:28:42.622Z,new,display,3,,FALSE,FALSE,FALSE
b7cd37e4-0c92-44fe-b5af-8d5ed9ce1501,50aa8c41-ba41-4076-82df-ac47a35421b4,2024-03-20T09:17:08.222Z,https://twillory.com/checkouts/cn/57466a8e05bf61c19a3ca28eb6270de2/thank_you,,bert4recs1,DISCOFEED,5253753339964,2024-03-20T09:17:08.222Z,new,display,3,,FALSE,FALSE,FALSE
8ca0cbfb-964e-4ce0-9511-db68ac0cf4f5,7031b803-dcb6-48a8-99b1-89e0236c8ba1,2024-03-20T10:29:33.655Z,https://twillory.com/checkouts/cn/5420489a8351d736b6bb6d48a87e12f9/thank_you,,contextual,LEAD_GEN,5253758812220,2024-03-20T10:29:33.655Z,new,display,3,SAVE15,FALSE,FALSE,FALSE
7b2c752a-4cad-4b48-862c-bfd36698548b,b2e23991-3448-49c9-9d64-a3c1ae8fe42d,2024-03-20T01:52:45.92Z,https://twillory.com/checkouts/cn/b9eeea42902789cff0f8eba625464bea/thank_you,,contextual,LEAD_GEN,5253722931260,2024-03-20T01:52:45.92Z,returning,display,3,,FALSE,FALSE,FALSE
e483fbdb-c46d-47f6-90f8-8aed69e541a8,a65e4af3-3c2c-4c7d-b306-94ac211a4ea3,2024-03-23T22:40:30.789Z,https://twillory.com/10424718/orders/1e4f10a2bb2582319acaca536b6e78ca,,contextual,LEAD_GEN,5254741622844,2024-03-23T22:40:30.789Z,new,display,1,,FALSE,FALSE,FALSE
bac2c534-312d-4f32-afd6-d1012b2cc82d,153c26f3-be16-4a1f-8b98-d8a6c009bfe1,2024-03-23T17:37:38.237Z,https://twillory.com/checkouts/cn/c410eeea5925363bf8790c8acfe99907/thank_you,,bert4recs1,DISCOFEED,5254747783228,2024-03-23T17:37:38.237Z,returning,display,1,SAVE20,FALSE,FALSE,FALSE
951d82b8-fdae-42bb-873e-da809dfa75df,f5fcea04-000f-4812-bf60-41c5f46902c0,2024-03-21T18:12:55.343Z,https://twillory.com/10424718/orders/2c06e35eecc97e80917127d9d3c18919,,contextual,DISCOFEED,5253985042492,2024-03-21T18:12:55.343Z,new,display,3,HELLOSNACK,FALSE,FALSE,FALSE
5943ce1a-70e7-4671-8af7-ad2d38bc0a2e,5d5647c3-4aa2-448f-909e-9797d0274298,2024-03-21T06:36:02.078Z,https://twillory.com/checkouts/cn/70c9ad2fd2a81f541f2249f2f712d363/thank_you,,contextual,LEAD_GEN,5253955911740,2024-03-21T06:36:02.078Z,returning,display,3,SAVE15,FALSE,FALSE,FALSE
c0979c39-9f05-4d90-abdc-902d2ee58235,505ae2ee-e325-4dd4-9d91-2a048dce8edf,2024-03-21T16:53:30.707Z,https://twillory.com/checkouts/cn/eb7329b1fdf8f3c76ec4450f0c08ddf4/thank_you,,contextual,LEAD_GEN,5254000476220,2024-03-21T16:53:30.707Z,new,display,3,,FALSE,FALSE,FALSE
