"SOURCE_DATE","ORDER_BRAND_NAME","EVENT_CLASSIFICATION","CUSTOMER_TYPE","CONV_COUNT","AD_SPEND"
"2024-02-25","BlendJet","display","returning","1",5
"2024-02-25","Dr. Squatch","display","lapsed","1",25
"2024-02-25","Lalo","display","new","1",20
"2024-02-25","Ursa Major","display","returning","3",29.94
"2024-02-25","Hedley & Bennett","display","returning","1",24.97
"2024-02-25","Bodily","display","new","1",35
"2024-02-25","Canopy","display","new","1",15
"2024-02-25","Ursa Major","click","returning","2",19.96
"2024-02-25","For Days","display","returning","11",165
"2024-02-25","Tula Skincare","display","lapsed","1",50
"2024-02-25","Snuggle Me Organic","display","new","1",20
"2024-02-25","Lalo","display","returning","1",10
"2024-02-25","Tubby Todd Bath Co.","display","returning","4",0
"2024-02-25","Dollar Shave Club","display","new","1",30
"2024-02-25","Dieux Skin","display","returning","3",3
"2024-02-25","Sol de Janeiro","display","returning","19",70
"2024-02-25","Bask Suncare","display","returning","1",20
"2024-02-25","Kopari","display","lapsed","1",35
"2024-02-25","For Days","click","new","3",90
"2024-02-25","Viori Beauty","display","returning","2",16
"2024-02-25","Dirty Labs","display","returning","1",1
"2024-02-25","Amberjack","click","new","1",60
"2024-02-25","Monica & Andy Inc.","display","returning","3",30
"2024-02-25","Volcom","display","returning","1",8
"2024-02-25","Thorlos","click","new","1",15
"2024-02-25","Carve Designs","click","new","1",50
"2024-02-25","Oradina","display","returning","1",20
"2024-02-25","Tubby Todd Bath Co.","display","new","17",170
"2024-02-25","Frog Hollow Farm","display","returning","3",30
"2024-02-25","Buffbunny Collection","display","returning","18",72
"2024-02-25","ILIA","display","returning","15",300
"2024-02-25","Beginning Boutique","display","returning","1",10
"2024-02-25","ILIA","display","lapsed","2",40
"2024-02-25","Tubby Todd Bath Co.","click","new","2",20
"2024-02-25","jane iredale","display","returning","1",5
"2024-02-25","ettitude","display","returning","1",55
"2024-02-25","INH Hair","display","returning","2",20
"2024-02-25","SPONGELLE","display","returning","1",15
"2024-02-25","Newton Baby","display","returning","2",0
"2024-02-25","MANSCAPED","click","new","1",0.01
"2024-02-25","Caden Lane","click","returning","1",10
"2024-02-25","Vegamour","display","new","3",150
"2024-02-25","cbdMD","display","returning","2",10
"2024-02-25","D.S. & Durga","display","returning","1",40
"2024-02-25","Kopari","display","returning","4",120
"2024-02-25","Posh Peanut","display","new","2",40
"2024-02-25","Liquid I.V.","click","new","1",35
"2024-02-25","Nanit","display","returning","1",25
"2024-02-25","LIVELY","click","new","1",35
"2024-02-25","Blueland","display","new","1",0
"2024-02-25","Sol de Janeiro","display","new","13",40
"2024-02-25","Dagne Dover","click","new","1",30
"2024-02-25","Glamnetic","click","returning","1",10
"2024-02-25","Primally Pure","click","new","1",10
"2024-02-25","Dr. Squatch","display","new","7",175
"2024-02-25","Love in Faith","click","returning","2",6
"2024-02-25","Electric Picks Jewelry","display","returning","1",15
"2024-02-25","Dropps","click","new","1",25
"2024-02-25","MORI","display","returning","4",4
"2024-02-25","eyebobs","click","new","1",25
"2024-02-25","Pretzels.com","display","returning","1",0
"2024-02-25","QALO","display","returning","2",8.88
"2024-02-25","Little Words Project","display","returning","5",50
"2024-02-25","SolaWave","click","lapsed","2",100
"2024-02-25","Dollar Shave Club","click","returning","1",5
"2024-02-25","SolaWave","display","new","1",50
"2024-02-25","esmi Skin Minerals","display","returning","1",40
"2024-02-25","Vegamour","click","new","1",50
"2024-02-25","MANSCAPED","display","new","1",0.01
"2024-02-25","Winged Wellness","display","returning","1",15
"2024-02-25","Girlfriend Collective","display","new","2",50
"2024-02-25","Foria","display","returning","2",32
"2024-02-25","Love Your Melon","display","returning","1",19
"2024-02-25","Aura Bora","display","lapsed","1",30
"2024-02-25","Love in Faith","click","new","3",30
"2024-02-25","Love in Faith","display","lapsed","2",20
"2024-02-25","Dollar Shave Club","display","returning","3",15
"2024-02-25","Twillory","display","returning","3",15
"2024-02-25","Beekman 1802","display","returning","7",70
"2024-02-25","Carve Designs","display","returning","6",60
"2024-02-25","Snuggle Me Organic","display","returning","1",10
"2024-02-25","Curie","display","returning","4",20
"2024-02-25","Shinesty","display","returning","3",30
"2024-02-25","Newton Baby","display","new","3",3
"2024-02-25","Dame","display","returning","1",35
"2024-02-25","Liquid I.V.","display","new","4",140
"2024-02-25","Solly Baby","display","new","1",18
"2024-02-25","Kopari","display","new","1",35
"2024-02-25","Baby Tula","display","returning","1",5
"2024-02-25","ILIA","display","new","2",40
"2024-02-25","Posh Peanut","display","returning","1",0
"2024-02-25","M.M.LaFleur","display","returning","2",100
"2024-02-25","Gathre","display","returning","1",20
"2024-02-25","Glamnetic","display","new","2",60
"2024-02-25","Buffbunny Collection","display","lapsed","1",12
"2024-02-25","Muslin Comfort","display","returning","1",5
"2024-02-25","For Days","display","new","1",30
"2024-02-25","Monica & Andy Inc.","display","lapsed","1",45
"2024-02-25","Aura Bora","click","new","1",30
"2024-02-25","Fable Home","display","returning","2",100
"2024-02-25","Wolf & Shepherd","display","returning","2",30
"2024-02-25","Blueland","click","returning","1",0
"2024-02-25","Dollar Shave Club","click","new","1",30
"2024-02-25","Caden Lane","display","new","7",140
"2024-02-25","Caden Lane","display","returning","13",130
"2024-02-25","vitruvi","click","new","1",70
"2024-02-25","Dermaclara, LLC","display","new","1",15
"2024-02-25","Kopari","click","new","1",35
"2024-02-25","SolaWave","display","lapsed","1",50
"2024-02-25","Evereden","display","returning","2",30
"2024-02-25","Coco Moon","display","returning","1",10
"2024-02-25","Carve Designs","display","lapsed","1",50
"2024-02-25","Viori Beauty","click","new","1",15
"2024-02-25","Licorice","display","returning","1",0
"2024-02-25","Ursa Major","click","new","1",30
"2024-02-25","BlendJet","click","new","1",10
"2024-02-25","Nanit","display","new","2",100
"2024-02-25","Pretzels.com","display","new","4",100
"2024-02-25","Dirty Labs","click","returning","2",2
"2024-02-25","SortJoy","display","returning","1",45
"2024-02-25","Love in Faith","display","returning","16",48
"2024-02-25","jane iredale","display","lapsed","1",20
"2024-02-25","Lalo","click","new","1",20
"2024-02-25","Crown Affair","display","returning","2",25.44
"2024-02-25","BlendJet","display","lapsed","2",20
"2024-02-25","Nuudii System","display","returning","1",15
"2024-02-25","Gibsonlook","display","returning","2",36
"2024-02-25","Amberjack","display","returning","2",60
"2024-02-25","Love in Faith","display","new","3",30
"2024-02-25","Dropps","display","lapsed","1",25
"2024-02-25","Alpyn Beauty","display","returning","3",60
"2024-02-25","Dr. Squatch","click","returning","1",1
"2024-02-25","Laura Geller","click","new","20",300
"2024-02-25","Joanna Vargas Skincare","display","returning","1",10
"2024-02-25","Primally Pure","display","new","1",10
"2024-02-25","Solly Baby","display","returning","1",12
"2024-02-25","Glamnetic","display","returning","3",30
"2024-02-25","Bodily","display","returning","8",96
"2024-02-26","Thorlos","display","returning","1",5
"2024-02-26","Ursa Major","display","returning","5",49.9
"2024-02-26","Carve Designs","display","new","1",50
"2024-02-26","Vegamour","display","new","1",50
"2024-02-26","Blueland","display","returning","1",0
"2024-02-26","Lalo","click","new","1",20
"2024-02-26","Glamnetic","click","returning","1",10
"2024-02-26","Solly Baby","display","lapsed","1",18
"2024-02-26","SeaVees","display","returning","1",10
"2024-02-26","woolino","display","returning","2",10
"2024-02-26","Coterie","click","new","1",16.5
"2024-02-26","Girlfriend Collective","display","returning","1",5
"2024-02-26","Gathre","click","returning","1",20
"2024-02-26","Blueland","click","new","1",0
"2024-02-26","MORI","display","returning","3",3
"2024-02-26","Buffbunny Collection","display","lapsed","2",24
"2024-02-26","Dame","click","returning","1",35
"2024-02-26","Monica & Andy Inc.","display","returning","1",10
"2024-02-26","Dagne Dover","display","returning","3",60
"2024-02-26","Dropps","display","new","1",25
"2024-02-26","Lalabu","display","returning","1",4
"2024-02-26","Love in Faith","display","lapsed","3",30
"2024-02-26","Sol de Janeiro","display","lapsed","1",0
"2024-02-26","ILIA","display","new","2",40
"2024-02-26","Dr. Squatch","click","returning","3",3
"2024-02-26","Kosterina","display","returning","2",10
"2024-02-26","Amberjack","click","new","1",45
"2024-02-26","Tubby Todd Bath Co.","display","new","27",270
"2024-02-26","Little Words Project","display","returning","9",90
"2024-02-26","Saranoni Luxury Blankets","display","returning","1",10
"2024-02-26","Dr. Squatch","display","new","5",125
"2024-02-26","ILIA","display","lapsed","2",40
"2024-02-26","Nanit","display","returning","8",200
"2024-02-26","Canopy","display","new","1",15
"2024-02-26","Wolf & Shepherd","click","lapsed","1",50
"2024-02-26","Liquid I.V.","display","new","8",280
"2024-02-26","Gibsonlook","display","returning","1",18
"2024-02-26","Oradina","display","returning","1",20
"2024-02-26","Kindra","click","returning","1",5
"2024-02-26","ILIA","display","returning","11",220
"2024-02-26","Bodily","display","new","10",350
"2024-02-26","Bodily","display","returning","11",132
"2024-02-26","M.M.LaFleur","display","lapsed","1",150
"2024-02-26","Tini Lux","display","returning","1",5
"2024-02-26","Crown Affair","display","new","1",18.29
"2024-02-26","BuddyLove","display","returning","1",15
"2024-02-26","Nanit","display","new","3",150
"2024-02-26","For Days","display","returning","10",150
"2024-02-26","Ancient Nutrition","display","returning","3",15
"2024-02-26","Nodpod","display","new","1",10
"2024-02-26","Coco Moon","display","returning","1",10
"2024-02-26","Evereden","display","returning","1",15
"2024-02-26","NEIWAI","click","returning","1",20
"2024-02-26","Coterie","click","returning","1",0
"2024-02-26","Caden Lane","click","new","3",60
"2024-02-26","Beekman 1802","display","returning","3",30
"2024-02-26","Licorice","display","new","1",25
"2024-02-26","QALO","display","returning","3",13.32
"2024-02-26","My Girl Wellness","display","returning","1",2
"2024-02-26","Caden Lane","display","lapsed","1",20
"2024-02-26","Luca Faloni","display","returning","1",25
"2024-02-26","Willow Pumps","display","new","3",120
"2024-02-26","Tushbaby","display","returning","2",10
"2024-02-26","Carve Designs","display","returning","5",50
"2024-02-26","Sol de Janeiro","display","new","19",100
"2024-02-26","Electric Picks Jewelry","display","returning","2",30
"2024-02-26","Dr. Squatch","display","returning","17",17
"2024-02-26","LIVELY","display","new","1",35
"2024-02-26","Dollar Shave Club","click","returning","1",5
"2024-02-26","Pretzels.com","click","returning","1",0
"2024-02-26","Dagne Dover","display","lapsed","1",30
"2024-02-26","Twillory","display","new","1",15
"2024-02-26","jane iredale","display","lapsed","1",20
"2024-02-26","Muslin Comfort","display","lapsed","2",150
"2024-02-26","SENREVE","display","lapsed","1",75
"2024-02-26","cbdMD","display","returning","1",5
"2024-02-26","Kosas Cosmetics","display","new","2",30
"2024-02-26","Aura Bora","display","returning","1",10
"2024-02-26","Canopy","click","new","1",15
"2024-02-26","Dagne Dover","click","returning","1",20
"2024-02-26","Dirty Labs","display","returning","1",1
"2024-02-26","Dieux Skin","display","returning","2",2
"2024-02-26","Coffee Bros.","display","returning","1",10
"2024-02-26","UNTUCKit","click","returning","1",20
"2024-02-26","Liquid I.V.","click","new","1",35
"2024-02-26","Koio","display","returning","1",50
"2024-02-26","MANSCAPED","display","returning","4",0.04
"2024-02-26","Wildfang","display","returning","2",30
"2024-02-26","Carve Designs","display","lapsed","1",50
"2024-02-26","Glamnetic","display","new","1",30
"2024-02-26","Create","display","returning","1",15
"2024-02-26","Ancient Nutrition","display","new","1",25
"2024-02-26","SolaWave","display","new","1",50
"2024-02-26","Evereden","click","new","1",35
"2024-02-26","LINHART NYC","display","returning","1",3.5
"2024-02-26","The HoneyPot","display","lapsed","1",15
"2024-02-26","Bodily","display","lapsed","1",35
"2024-02-26","Posh Peanut","display","returning","2",0
"2024-02-26","ettitude","display","lapsed","1",75
"2024-02-26","Wolf & Shepherd","display","returning","2",30
"2024-02-26","Vegamour","display","returning","2",0
"2024-02-26","Wondery","display","returning","1",18
"2024-02-26","Vegamour","click","new","1",50
"2024-02-26","Beyond Polish","display","new","1",8
"2024-02-26","Sol de Janeiro","click","new","1",0
"2024-02-26","Curie","click","returning","1",5
"2024-02-26","Solly Baby","display","new","1",18
"2024-02-26","ByHeart","click","returning","1",10
"2024-02-26","UNTUCKit","display","returning","6",120
"2024-02-26","Liquid I.V.","display","lapsed","1",35
"2024-02-26","Little Words Project","click","new","1",15
"2024-02-26","Dollar Shave Club","display","returning","5",25
"2024-02-26","doublesoul","display","returning","1",30
"2024-02-26","Glamnetic","click","new","1",30
"2024-02-26","Oars + Alps","display","returning","1",43
"2024-02-26","Curie","display","returning","3",15
"2024-02-26","Dr. Squatch","display","lapsed","1",25
"2024-02-26","Dropps","display","returning","1",5
"2024-02-26","iota","display","returning","3",30
"2024-02-26","Tubby Todd Bath Co.","display","returning","3",0
"2024-02-26","Moonglow","display","returning","1",15
"2024-02-26","Trace Minerals","display","returning","1",10
"2024-02-26","Hedley & Bennett","display","new","1",40
"2024-02-26","Beekman 1802","display","lapsed","1",35
"2024-02-26","Manduka","display","returning","2",38
"2024-02-26","Serenity Kids","display","new","1",30
"2024-02-26","Twillory","display","returning","1",5
"2024-02-26","Dropps","click","lapsed","1",25
"2024-02-26","Dermaclara, LLC","display","new","2",30
"2024-02-26","Coterie","display","new","2",33
"2024-02-26","Viori Beauty","click","new","1",15
"2024-02-26","JACK HENRY","click","lapsed","1",35
"2024-02-26","Shinesty","display","returning","1",10
"2024-02-26","Willow Pumps","display","returning","1",0
"2024-02-26","Seafolly Australia","display","lapsed","1",50
"2024-02-26","BlendJet","display","returning","6",30
"2024-02-26","GhostBed","display","lapsed","1",50
"2024-02-26","Snuggle Me Organic","display","new","2",40
"2024-02-26","Evereden","click","returning","1",15
"2024-02-26","MANSCAPED","click","lapsed","1",0.01
"2024-02-26","Tower 28 Beauty","display","returning","1",5
"2024-02-26","Primally Pure","display","new","2",20
"2024-02-26","August Uncommon Tea","display","returning","1",15
"2024-02-26","FullWell","display","returning","2",30
"2024-02-26","jane iredale","display","returning","2",10
"2024-02-26","Licorice","click","new","1",25
"2024-02-26","Laura Geller","click","new","16",240
"2024-02-26","Tubby Todd Bath Co.","click","new","2",20
"2024-02-26","Blueland","display","new","4",99
"2024-02-26","Manduka","display","lapsed","1",32
"2024-02-26","GhostBed","display","returning","1",25
"2024-02-26","UNTUCKit","click","lapsed","1",40
"2024-02-26","Viori Beauty","display","returning","7",56
"2024-02-26","Sol de Janeiro","display","returning","12",50
"2024-02-26","Lalo","display","new","3",60
"2024-02-26","Pretzels.com","display","returning","1",0
"2024-02-26","Newton Baby","display","new","4",3
"2024-02-26","Pretzels.com","click","new","2",50
"2024-02-26","Saranoni Luxury Blankets","display","new","1",15
"2024-02-26","Love in Faith","display","returning","17",51
"2024-02-26","Lalo","display","returning","3",30
"2024-02-26","Little Words Project","display","lapsed","1",15
"2024-02-26","ILIA","click","returning","1",20
"2024-02-26","LIVELY","display","returning","2",40
"2024-02-26","Love Your Melon","display","returning","2",38
"2024-02-26","Love in Faith","click","returning","3",9
"2024-02-26","Pretzels.com","display","new","3",75
"2024-02-26","Siete Foods","click","returning","1",8
"2024-02-26","Posh Peanut","display","new","2",40
"2024-02-26","Muslin Comfort","display","returning","3",15
"2024-02-26","Glamnetic","display","returning","3",30
"2024-02-26","Caden Lane","display","returning","13",130
"2024-02-26","MANSCAPED","display","new","2",0.02
"2024-02-26","Love in Faith","display","new","8",80
"2024-02-26","Buffbunny Collection","display","returning","10",40
"2024-02-26","NEIWAI","click","new","1",40
"2024-02-26","Evergreen","display","returning","1",20
"2024-02-26","Dr. Squatch","click","new","2",50
"2024-02-26","Create","display","new","1",35
"2024-02-26","INH Hair","display","new","1",40
"2024-02-26","Love in Faith","click","new","2",20
"2024-02-26","Winky Lux","display","new","1",22
"2024-02-26","NEIWAI","display","returning","1",20
"2024-02-26","JACK HENRY","display","lapsed","1",35
"2024-02-26","Alpyn Beauty","display","returning","1",20
"2024-02-26","Winky Lux","display","returning","2",22
"2024-02-26","Bad Birdie","display","returning","1",5
"2024-02-26","Caden Lane","display","new","12",240
"2024-02-26","Liquid I.V.","display","returning","2",0
"2024-02-26","ByHeart","display","returning","2",20
"2024-02-26","Afloral","display","returning","2",40
"2024-02-27","Snuggle Me Organic","display","new","3",60
"2024-02-27","Caden Lane","display","returning","21",210
"2024-02-27","Love in Faith","display","lapsed","2",20
"2024-02-27","Beekman 1802","display","returning","3",30
"2024-02-27","Dropps","display","returning","3",15
"2024-02-27","Rains","display","returning","1",15
"2024-02-27","Elegant Baby","click","returning","1",20
"2024-02-27","BelliWelli","display","returning","1",10
"2024-02-27","Create","display","returning","2",30
"2024-02-27","Crown Affair","display","returning","1",12.72
"2024-02-27","ByHeart","display","returning","1",10
"2024-02-27","ILIA","display","lapsed","3",60
"2024-02-27","Nood","display","new","1",60
"2024-02-27","Tower 28 Beauty","display","returning","2",10
"2024-02-27","Love in Faith","click","new","2",20
"2024-02-27","Afloral","display","returning","2",40
"2024-02-27","Buffbunny Collection","display","new","1",12
"2024-02-27","Dirty Labs","display","returning","1",1
"2024-02-27","Vegamour","display","new","3",150
"2024-02-27","Native Pet","click","returning","1",15
"2024-02-27","Afloral","display","lapsed","1",30
"2024-02-27","Monica & Andy Inc.","display","returning","4",40
"2024-02-27","The Plug Drink","display","returning","1",20
"2024-02-27","Native Pet","display","returning","1",15
"2024-02-27","Nodpod","display","lapsed","1",10
"2024-02-27","Posh Peanut","display","new","1",20
"2024-02-27","Dollar Shave Club","display","returning","3",15
"2024-02-27","Electric Picks Jewelry","display","lapsed","2",60
"2024-02-27","QALO","display","new","1",7.1
"2024-02-27","The Plug Drink","click","new","1",40
"2024-02-27","zing bars","display","returning","1",7
"2024-02-27","Nodpod","click","new","2",20
"2024-02-27","ILIA","display","returning","17",340
"2024-02-27","Le Mini Macaron","display","returning","3",60
"2024-02-27","Lalo","display","returning","1",10
"2024-02-27","Homesick Candles","display","returning","1",14.87
"2024-02-27","Gathre","display","new","1",20
"2024-02-27","For Days","click","lapsed","1",30
"2024-02-27","Little Words Project","click","new","1",15
"2024-02-27","For Days","display","new","1",30
"2024-02-27","Som Sleep","display","returning","1",10
"2024-02-27","ILIA","click","lapsed","1",20
"2024-02-27","BlendJet","display","returning","5",25
"2024-02-27","Blueland","display","new","2",33
"2024-02-27","Nanit","display","new","2",100
"2024-02-27","Buffbunny Collection","click","new","1",12
"2024-02-27","Girlfriend Collective","display","returning","3",15
"2024-02-27","August Uncommon Tea","display","returning","1",15
"2024-02-27","Posh Peanut","display","returning","1",0
"2024-02-27","Aura Bora","display","returning","2",20
"2024-02-27","Frog Hollow Farm","display","returning","14",140
"2024-02-27","Afloral","click","returning","1",20
"2024-02-27","Coco Moon","display","returning","1",10
"2024-02-27","Sijo","display","lapsed","1",80
"2024-02-27","Tubby Todd Bath Co.","click","new","1",10
"2024-02-27","M.M.LaFleur","display","lapsed","1",150
"2024-02-27","RiotSociety.com","display","returning","1",19
"2024-02-27","Dagne Dover","display","new","1",30
"2024-02-27","Newton Baby","click","new","1",0
"2024-02-27","Electric Picks Jewelry","display","returning","2",30
"2024-02-27","M.M.LaFleur","display","returning","1",50
"2024-02-27","Glamnetic","display","new","1",30
"2024-02-27","FullWell","display","returning","1",15
"2024-02-27","Bodily","click","new","1",35
"2024-02-27","Wildfang","display","returning","1",15
"2024-02-27","Liquid I.V.","click","new","2",70
"2024-02-27","For Days","display","returning","7",105
"2024-02-27","Carve Designs","display","lapsed","2",100
"2024-02-27","MORI","display","returning","1",1
"2024-02-27","Glamnetic","display","returning","7",70
"2024-02-27","BlendJet","display","new","1",10
"2024-02-27","Ursa Major","display","returning","2",19.96
"2024-02-27","Winged Wellness","display","returning","1",15
"2024-02-27","Wolf & Shepherd","display","new","1",50
"2024-02-27","Kopari","click","returning","1",30
"2024-02-27","Kopari","display","returning","1",30
"2024-02-27","LIVELY","click","new","1",35
"2024-02-27","Pretzels.com","display","new","3",75
"2024-02-27","Dame","display","new","1",35
"2024-02-27","Coco Moon","click","returning","1",10
"2024-02-27","MANSCAPED","click","new","1",0.01
"2024-02-27","MantraBand","display","new","1",35
"2024-02-27","Nanit","display","returning","5",125
"2024-02-27","Buffbunny Collection","display","returning","9",36
"2024-02-27","jane iredale","display","returning","3",15
"2024-02-27","ILIA","display","new","1",20
"2024-02-27","Coffee Bros.","display","returning","1",10
"2024-02-27","Bodily","display","lapsed","1",35
"2024-02-27","Ancient Nutrition","click","new","1",25
"2024-02-27","Kindra","display","returning","1",5
"2024-02-27","EGG New York","display","returning","1",10
"2024-02-27","Dr. Squatch","display","returning","11",11
"2024-02-27","Newton Baby","display","returning","1",0
"2024-02-27","TUSOL Wellness","display","returning","1",24
"2024-02-27","Girlfriend Collective","display","lapsed","1",25
"2024-02-27","Caden Lane","click","new","2",40
"2024-02-27","Dr. Squatch","display","new","4",100
"2024-02-27","Oeuf","display","returning","2",40
"2024-02-27","Gathre","display","returning","1",20
"2024-02-27","Viori Beauty","display","returning","4",32
"2024-02-27","Branch","display","returning","1",45
"2024-02-27","Dakine","click","new","1",20
"2024-02-27","For Days","click","new","1",30
"2024-02-27","Siete Foods","click","returning","1",8
"2024-02-27","Juna","display","returning","2",30
"2024-02-27","Curie","display","returning","1",5
"2024-02-27","Love in Faith","display","returning","26",78
"2024-02-27","Needed","display","new","1",50
"2024-02-27","Blueland","click","new","1",33
"2024-02-27","Liquid I.V.","display","new","5",175
"2024-02-27","Lalo","display","new","1",20
"2024-02-27","Bad Birdie","display","returning","1",5
"2024-02-27","MantraBand","display","returning","2",20
"2024-02-27","Tubby Todd Bath Co.","display","new","24",240
"2024-02-27","Licorice","click","new","1",25
"2024-02-27","Branch","display","new","1",45
"2024-02-27","Love in Faith","click","returning","1",3
"2024-02-27","vitruvi","display","returning","1",40
"2024-02-27","Felix Gray","display","returning","1",70
"2024-02-27","MANSCAPED","display","new","5",0.05
"2024-02-27","Volcom","display","returning","1",8
"2024-02-27","QALO","display","lapsed","1",7.1
"2024-02-27","Solly Baby","display","returning","1",12
"2024-02-27","Lalabu","click","new","1",7
"2024-02-27","Dermaclara, LLC","display","returning","1",10
"2024-02-27","Cardon","display","returning","1",10
"2024-02-27","JACK HENRY","display","returning","1",15
"2024-02-27","Dagne Dover","display","returning","1",20
"2024-02-27","Dermaclara, LLC","display","new","1",15
"2024-02-27","Buffbunny Collection","display","lapsed","3",36
"2024-02-27","Love Your Melon","display","returning","1",19
"2024-02-27","Bodily","display","returning","9",108
"2024-02-27","Tini Lux","click","new","1",30
"2024-02-27","woolino","display","new","1",12
"2024-02-27","D.S. & Durga","display","returning","2",80
"2024-02-27","doublesoul","display","returning","1",30
"2024-02-27","LIVELY","display","new","1",35
"2024-02-27","Ancient Nutrition","display","new","1",25
"2024-02-27","Storq","display","returning","1",20
"2024-02-27","Mario Badescu Skin Care","display","returning","1",0
"2024-02-27","Little Words Project","display","returning","4",40
"2024-02-27","Dr. Squatch","click","returning","1",1
"2024-02-27","iota","click","new","1",18
"2024-02-27","Buffbunny Collection","click","returning","1",4
"2024-02-27","LIVELY","display","returning","1",20
"2024-02-27","Tubby Todd Bath Co.","display","returning","5",0
"2024-02-27","Licorice","display","new","1",25
"2024-02-27","A Kids Co.","click","new","1",15
"2024-02-27","Caden Lane","display","new","13",260
"2024-02-27","Dieux Skin","display","returning","2",2
"2024-02-27","Tini Lux","click","returning","1",5
"2024-02-27","Viori Beauty","display","new","1",15
"2024-02-27","Sol de Janeiro","click","new","2",0
"2024-02-27","UNTUCKit","click","new","1",40
"2024-02-27","Love in Faith","display","new","4",40
"2024-02-27","Bodily","display","new","1",35
"2024-02-27","Oradina","display","returning","2",40
"2024-02-27","Sunday Citizen","display","returning","1",50
"2024-02-27","Viori Beauty","click","returning","1",8
"2024-02-27","SolaWave","display","returning","2",20
"2024-02-27","Wolf & Shepherd","display","returning","2",30
"2024-02-27","Nodpod","display","new","4",40
"2024-02-27","SPONGELLE","display","returning","1",15
"2024-02-27","Dollar Shave Club","display","new","3",90
"2024-02-27","Ursa Major","click","returning","1",9.98
"2024-02-27","Beginning Boutique","display","new","1",30
"2024-02-27","Dr. Squatch","click","new","4",100
"2024-02-27","Viori Beauty","display","lapsed","2",30
"2024-02-27","Shinesty","display","returning","2",20
"2024-02-27","Nanit","display","lapsed","1",50
"2024-02-27","Snuggle Me Organic","display","returning","1",10
"2024-02-27","Muslin Comfort","display","returning","3",15
"2024-02-27","Foria","display","returning","1",16
"2024-02-27","Sol de Janeiro","display","new","11",80
"2024-02-27","Tubby Todd Bath Co.","display","lapsed","3",30
"2024-02-27","Baby Tula","display","returning","1",5
"2024-02-27","ettitude","display","new","1",75
"2024-02-27","Laura Geller","click","new","12",180
"2024-02-27","Hedley & Bennett","display","lapsed","1",40
"2024-02-27","BlendJet","display","lapsed","1",10
"2024-02-27","MANSCAPED","display","returning","1",0.01
"2024-02-27","Once Upon a Farm","display","new","1",40
"2024-02-27","Newton Baby","display","new","3",6
"2024-02-27","Carve Designs","display","returning","7",70
"2024-02-27","Sol de Janeiro","display","returning","16",60
"2024-02-27","Dagne Dover","click","new","1",30
"2024-02-27","Love in Faith","click","lapsed","1",10
"2024-02-27","ILIA","click","returning","2",40
"2024-02-28","D.S. & Durga","display","lapsed","1",40
"2024-02-28","Glamnetic","display","lapsed","2",60
"2024-02-28","Posh Peanut","display","new","1",20
"2024-02-28","Siblings","display","returning","1",10
"2024-02-28","MANSCAPED","click","new","2",0.02
"2024-02-28","Sol de Janeiro","display","new","5",40
"2024-02-28","BlendJet","display","new","1",10
"2024-02-28","biom","display","new","1",30
"2024-02-28","Buffbunny Collection","display","new","2",24
"2024-02-28","Twillory","display","lapsed","1",15
"2024-02-28","Ritual Zero Proof","display","returning","2",20
"2024-02-28","Love in Faith","click","lapsed","1",10
"2024-02-28","Coterie","click","new","1",16.5
"2024-02-28","UNTUCKit","click","new","1",40
"2024-02-28","Girlfriend Collective","display","new","1",25
"2024-02-28","Ursa Major","display","returning","2",19.96
"2024-02-28","Dr. Squatch","display","returning","19",19
"2024-02-28","Corpus Naturals","display","returning","1",10
"2024-02-28","Beekman 1802","display","returning","8",80
"2024-02-28","Curie","display","lapsed","1",10
"2024-02-28","Gathre","display","returning","2",40
"2024-02-28","Billy Reid","display","returning","1",70
"2024-02-28","Dirty Labs","click","returning","1",1
"2024-02-28","Newton Baby","click","new","1",3
"2024-02-28","Liquid I.V.","display","new","2",70
"2024-02-28","Kopari","click","lapsed","1",35
"2024-02-28","ezpz","click","new","1",10
"2024-02-28","ILIA","click","lapsed","1",20
"2024-02-28","MANSCAPED","display","new","1",0.01
"2024-02-28","Buffbunny Collection","display","lapsed","2",24
"2024-02-28","Laura Geller","click","lapsed","2",30
"2024-02-28","Viori Beauty","display","lapsed","3",45
"2024-02-28","Consciously Baby","display","returning","1",10
"2024-02-28","Nodpod","click","new","2",20
"2024-02-28","Lalo","display","returning","1",10
"2024-02-28","jane iredale","display","returning","1",5
"2024-02-28","Laura Geller","click","new","12",180
"2024-02-28","Beekman 1802","display","new","1",35
"2024-02-28","Love in Faith","display","new","9",90
"2024-02-28","LIVELY","display","returning","2",40
"2024-02-28","Beyond Polish","click","new","1",8
"2024-02-28","Love Your Melon","display","returning","1",19
"2024-02-28","Dropps","click","returning","2",10
"2024-02-28","Dollar Shave Club","display","returning","4",20
"2024-02-28","Newton Baby","display","new","4",9
"2024-02-28","Twillory","display","new","2",30
"2024-02-28","Lalo","display","lapsed","1",20
"2024-02-28","Dollar Shave Club","click","new","1",30
"2024-02-28","Aura Bora","click","returning","1",10
"2024-02-28","Electric Picks Jewelry","display","returning","4",60
"2024-02-28","Koio","display","returning","1",50
"2024-02-28","Tushbaby","display","returning","1",5
"2024-02-28","biom","display","returning","3",45
"2024-02-28","ILIA","display","lapsed","3",60
"2024-02-28","Tubby Todd Bath Co.","display","returning","2",0
"2024-02-28","Muslin Comfort","display","returning","1",5
"2024-02-28","Snuggle Me Organic","click","new","1",20
