PUBLISHER_NAME,BRAND_NAME,BRAND_IMPRESSIONS,AVG_CPA,AVG_CPO,CONV_COUNT,TOTAL_AD_SPEND,RPM
Love in Faith,Koio,121,,,0,0.00,
Love in Faith,Evereden,121,,,0,0.00,
Love in Faith,Trace Minerals,120,20,10,1,10.00,83.33333000
Love in Faith,Just Date,119,,,0,0.00,
Love in Faith,Black Wolf Nation,118,,,0,0.00,
Love in Faith,Love Your Melon,117,,,0,0.00,
Love in Faith,Winged Wellness,116,,,0,0.00,
Love in Faith,Sijo,116,,,0,0.00,
Love in Faith,The Plug Drink,115,,,0,0.00,
Love in Faith,ZOA Energy,115,,,0,0.00,
Love in Faith,M.M.LaFleur,115,,,0,0.00,
Love in Faith,Finn + Emma,114,,,0,0.00,
Love in Faith,Tia Lupita,113,,,0,0.00,
Love in Faith,Green Paper Products,112,,,0,0.00,
Love in Faith,Flying Embers,107,,,0,0.00,
Love in Faith,Jolie,107,,,0,0.00,
Love in Faith,Giften Market,105,,,0,0.00,
Love in Faith,IVL Collective,105,,,0,0.00,
Love in Faith,Estella,103,,,0,0.00,
Love in Faith,Nuudii System,101,,,0,0.00,
Love in Faith,Food Huggers,100,,,0,0.00,
Love in Faith,Fresh Peaches,99,,,0,0.00,
Love in Faith,Modern Fuel,96,,,0,0.00,
Love in Faith,Needed,96,,,0,0.00,
Love in Faith,Seoul Ceuticals,89,,,0,0.00,
Love in Faith,Gooselings,88,,,0,0.00,
Love in Faith,Haand Inc,87,,,0,0.00,
Love in Faith,vitruvi,85,,,0,0.00,
Love in Faith,HATCH,85,,,0,0.00,
Love in Faith,Surely Wines,83,,,0,0.00,
Love in Faith,Las Jaras Wines,82,,,0,0.00,
Love in Faith,Haus of Brilliance,81,,,0,0.00,
Love in Faith,Botanical Bones,81,,,0,0.00,
Love in Faith,SACHEU Beauty,81,,,0,0.00,
Love in Faith,Inamorata,78,,,0,0.00,
Love in Faith,BOLDE,77,,,0,0.00,
Love in Faith,My Girl Wellness,76,,,0,0.00,
Love in Faith,KA! Empathogenics,75,,,0,0.00,
Love in Faith,ieró Beauty™,75,,,0,0.00,
Love in Faith,Leeway Home,73,,,0,0.00,
Love in Faith,Safari Ltd,72,,,0,0.00,
Love in Faith,Highline Wellness,72,,,0,0.00,
Love in Faith,Bright Cellars,71,,,0,0.00,
Love in Faith,Glimmer Wish,71,,,0,0.00,
Love in Faith,Joanna Vargas Skincare,71,,,0,0.00,
Love in Faith,NOMAD Grills,68,,,0,0.00,
Love in Faith,Beginning Boutique,68,,,0,0.00,
Love in Faith,Som Sleep,66,,,0,0.00,
Love in Faith,Sunfood Superfoods,63,,,0,0.00,
Love in Faith,Lollipetals,62,,,0,0.00,
Love in Faith,Seafolly Australia,62,,,0,0.00,
Love in Faith,Out of the Woods,60,,,0,0.00,
Love in Faith,Thousand Fell,59,,,0,0.00,
Love in Faith,Matador Meggings,59,,,0,0.00,
Love in Faith,SortJoy,59,,,0,0.00,
Love in Faith,Popadelics,58,,,0,0.00,
Love in Faith,Ruggish Co.,57,,,0,0.00,
Love in Faith,Revolution Cooking,57,,,0,0.00,
Love in Faith,LINHART NYC,55,,,0,0.00,
Love in Faith,LightWater Skin,55,,,0,0.00,
Love in Faith,QALO,55,,,0,0.00,
Love in Faith,Year & Day,55,,,0,0.00,
Love in Faith,"Love, Plants",54,,,0,0.00,
Love in Faith,Seamless Lingerie,54,,,0,0.00,
Love in Faith,Rains,54,,,0,0.00,
Love in Faith,inklings baby,53,,,0,0.00,
Love in Faith,SENREVE,52,,,0,0.00,
Love in Faith,Luca Faloni,52,,,0,0.00,
Love in Faith,Caramels.com,51,,,0,0.00,
Love in Faith,Why and Whale,50,,,0,0.00,
Love in Faith,Ry & Pen,49,,,0,0.00,
Love in Faith,MORI,49,,,0,0.00,
Love in Faith,Cleverman,48,,,0,0.00,
Love in Faith,Milton & Goose,48,,,0,0.00,
Love in Faith,MAXPRO Fitness,48,,,0,0.00,
Love in Faith,Clevr Blends,48,,,0,0.00,
Love in Faith,Firebelly Tea,47,,,0,0.00,
Love in Faith,Oeuf,46,,,0,0.00,
Love in Faith,Sprout Living,46,,,0,0.00,
Love in Faith,Raw Botanics,44,,,0,0.00,
Love in Faith,Oat Mama,43,,,0,0.00,
Love in Faith,OOBE BRAND,42,,,0,0.00,
Love in Faith,Red Racer Books,41,,,0,0.00,
Love in Faith,SoaPen Inc,41,,,0,0.00,
Love in Faith,Myles,41,,,0,0.00,
Love in Faith,NOT!CE Hair Co,41,,,0,0.00,
Love in Faith,Blessed Be Magick,39,,,0,0.00,
Love in Faith,Nutshell Coolers,38,,,0,0.00,
Love in Faith,FRANC,38,,,0,0.00,
Love in Faith,Wren + Glory,36,,,0,0.00,
Love in Faith,Rif Care,35,,,0,0.00,
Love in Faith,Uncharted Coffee Supply,32,,,0,0.00,
Love in Faith,Divi,32,,,0,0.00,
Love in Faith,Verdant Lyfe,31,,,0,0.00,
Love in Faith,Salio,30,,,0,0.00,
Love in Faith,Dope Dog,29,,,0,0.00,
Love in Faith,Paperclip,28,,,0,0.00,
Love in Faith,Quitch,28,,,0,0.00,
Love in Faith,Droplette,25,,,0,0.00,
Love in Faith,Storq,25,,,0,0.00,
Love in Faith,neoNutritions,25,,,0,0.00,
Love in Faith,True Made Foods,25,,,0,0.00,
Love in Faith,Nampons LLC,24,,,0,0.00,
Love in Faith,StackedSkincare,23,,,0,0.00,
Love in Faith,Tinto Amorio,22,,,0,0.00,
Love in Faith,Sonic Power,20,,,0,0.00,
Love in Faith,sproos!,20,,,0,0.00,
Love in Faith,Sonrei Skin,18,,,0,0.00,
Love in Faith,Fasteak,15,,,0,0.00,
Love in Faith,TUSOL Wellness,15,,,0,0.00,
Love in Faith,EXOH,13,,,0,0.00,
Love in Faith,Feel Goods,12,,,0,0.00,
Love in Faith,Dame,11,,,0,0.00,
Love in Faith,Alpha-H,9,,,0,0.00,
Love in Faith,Hello Bello,9,,,0,0.00,
Love in Faith,Just Human,8,,,0,0.00,
Love in Faith,Leath,8,,,0,0.00,
Love in Faith,kencko,7,,,0,0.00,
Love in Faith,Kabrita,7,,,0,0.00,
Love in Faith,Joyja,7,,,0,0.00,
Love in Faith,ILYSM,7,,,0,0.00,
Love in Faith,July A/C,6,,,0,0.00,
Love in Faith,Kahlmi,6,,,0,0.00,
Love in Faith,La V'rose Skincare,6,,,0,0.00,
Love in Faith,Les Belles,6,,,0,0.00,
Love in Faith,Level Select CBD,4,,,0,0.00,
Love in Faith,Foria,4,,,0,0.00,
Love in Faith,Llama Naturals,4,,,0,0.00,
Love in Faith,Natemia,4,,,0,0.00,
Love in Faith,Magic Mind,3,,,0,0.00,
Love in Faith,NEIWAI,3,,,0,0.00,
Love in Faith,Manukora,3,,,0,0.00,
Love in Faith,Lillebaby,3,,,0,0.00,
Love in Faith,Pink Stork,2,,,0,0.00,
Love in Faith,Porto's Bake at Home,2,,,0,0.00,
Love in Faith,rmdy,2,,,0,0.00,
Love in Faith,Porter Road,2,,,0,0.00,
Love in Faith,More Shower SPACE,2,,,0,0.00,
Love in Faith,Pendrell,2,,,0,0.00,
Love in Faith,SAYSO,2,,,0,0.00,
Love in Faith,Plum Deluxe Tea,2,,,0,0.00,
Love in Faith,Probulin,2,,,0,0.00,
Love in Faith,RIND Snacks,2,,,0,0.00,
Love in Faith,Smith Teamaker,2,,,0,0.00,
Love in Faith,Remi,2,,,0,0.00,
Love in Faith,Nurture&,2,,,0,0.00,
Love in Faith,Rags,2,,,0,0.00,
Love in Faith,Hello Cake,2,,,0,0.00,
Love in Faith,Social CBD,2,,,0,0.00,
Love in Faith,Myro,2,,,0,0.00,
Love in Faith,MUD\WTR,2,,,0,0.00,
Love in Faith,Moku Foods,2,,,0,0.00,
Love in Faith,West & Willow,1,,,0,0.00,
Love in Faith,Prima,1,,,0,0.00,
Love in Faith,Terra Kaffe,1,,,0,0.00,
Love in Faith,Tiege Hanley,1,,,0,0.00,
Love in Faith,Wolf Project,1,,,0,0.00,
Love in Faith,Tailored Pet Nutrition,1,,,0,0.00,
Love in Faith,RiotSociety.com,1,,,0,0.00,
Love in Faith,Three Ships,1,,,0,0.00,
Love in Faith,West Chop Co,1,,,0,0.00,
Love in Faith,SureThik,1,,,0,0.00,
Love in Faith,Vous Vitamin,1,,,0,0.00,
Sol de Janeiro,Laura Geller,73724,15,0,139,1770.00,24.00846000
Sol de Janeiro,Liquid I.V.,24518,35,0,22,420.00,17.13027000
Sol de Janeiro,Caden Lane,19363,31,19,19,464.00,23.96323000
Sol de Janeiro,MANSCAPED,10327,,,0,0.00,
Sol de Janeiro,Beyond Polish,8164,8,0,1,0.00,0.00000000
Sol de Janeiro,Glamnetic,8093,30,10,18,320.00,39.54034000
Sol de Janeiro,BlendJet,7645,10,5,5,30.00,3.92413000
Sol de Janeiro,LIVELY,7130,35,20,8,205.00,28.75175000
Sol de Janeiro,Lollipetals,5165,,,0,0.00,
Sol de Janeiro,Dagne Dover,5072,30,20,2,50.00,9.85804000
Sol de Janeiro,Tower 28 Beauty,4462,15,5,6,80.00,17.92918000
Sol de Janeiro,Dr. Squatch,4446,25,1,12,61.00,13.72020000
Sol de Janeiro,wildwonder,4426,,,0,0.00,
Sol de Janeiro,Little Words Project,4322,15,10,6,70.00,16.19621000
Sol de Janeiro,Dollar Shave Club,4072,30,5,5,75.00,18.41847000
Sol de Janeiro,biom,3850,,,0,0.00,
Sol de Janeiro,Mario Badescu Skin Care,3687,12,0,2,24.00,6.50936000
Sol de Janeiro,True Classic,3377,45,0,2,90.00,26.65087000
Sol de Janeiro,Love in Faith,2904,10,3,21,137.00,47.17631000
Sol de Janeiro,Canopy,2608,,,0,0.00,
Sol de Janeiro,Beginning Boutique,2602,27,10,6,110.00,42.27517000
Sol de Janeiro,Finn + Emma,2576,,,0,0.00,
Sol de Janeiro,ILIA,2393,20,20,7,140.00,58.50397000
Sol de Janeiro,120/Life,1881,,,0,0.00,
Sol de Janeiro,Girlfriend Collective,1821,,,0,0.00,
Sol de Janeiro,Kindra,1795,,,0,0.00,
Sol de Janeiro,Buffbunny Collection,1714,12,4,14,104.00,60.67678000
Sol de Janeiro,SolaWave,1643,50,10,2,20.00,12.17285000
Sol de Janeiro,AAVRANI,1631,,,0,0.00,
Sol de Janeiro,"Dermaclara, LLC",1399,15,10,2,20.00,14.29593000
Sol de Janeiro,INH Hair,1392,40,10,2,50.00,35.91954000
Sol de Janeiro,12|12,1381,25,10,1,25.00,18.10282000
Sol de Janeiro,MantraBand,1370,,,0,0.00,
Sol de Janeiro,Oradina,1359,125,20,1,20.00,14.71670000
Sol de Janeiro,Mented Cosmetics,1222,,,0,0.00,
Sol de Janeiro,Shinesty,1213,20,10,2,30.00,24.73207000
Sol de Janeiro,Branch,1181,45,45,1,45.00,38.10330000
Sol de Janeiro,Posh Peanut,1158,,,0,0.00,
Sol de Janeiro,Dame,1153,35,35,1,35.00,30.35559000
Sol de Janeiro,Newton Baby,1144,,,0,0.00,
Sol de Janeiro,Boie USA,1139,,,0,0.00,
Sol de Janeiro,Volcom,1122,15,8,1,8.00,7.13012000
Sol de Janeiro,Sijo,1081,,,0,0.00,
Sol de Janeiro,Le Mini Macaron,1068,,,0,0.00,
Sol de Janeiro,Ancient Nutrition,1039,25,5,1,5.00,4.81232000
Sol de Janeiro,SureThik,971,,,0,0.00,
Sol de Janeiro,Bala,969,,,0,0.00,
Sol de Janeiro,Afloral,949,30,20,1,30.00,31.61222000
Sol de Janeiro,Altitude Functional Beverages,914,,,0,0.00,
Sol de Janeiro,Airsign,877,,,0,0.00,
Sol de Janeiro,Ami Colé,847,,,0,0.00,
Sol de Janeiro,Bad Birdie,819,50,5,3,60.00,73.26007000
Sol de Janeiro,UNTUCKit,813,,,0,0.00,
Sol de Janeiro,Winky Lux,765,22,11,4,66.00,86.27451000
Sol de Janeiro,Gibsonlook,746,,,0,0.00,
Sol de Janeiro,Airo Collective,725,,,0,0.00,
Sol de Janeiro,For Days,715,30,15,1,60.00,83.91608000
Sol de Janeiro,jane iredale,693,20,5,4,20.00,28.86003000
Sol de Janeiro,NEIWAI,693,,,0,0.00,
Sol de Janeiro,Carve Designs,678,50,10,3,70.00,103.24484000
Sol de Janeiro,Alkavida,643,,,0,0.00,
Sol de Janeiro,Wolf & Shepherd,621,,,0,0.00,
Sol de Janeiro,Blessed Be Magick,613,,,0,0.00,
Sol de Janeiro,Nampons LLC,610,,,0,0.00,
Sol de Janeiro,Highline Wellness,609,,,0,0.00,
Sol de Janeiro,Bandier,567,,,0,0.00,
Sol de Janeiro,QALO,558,7,4,1,4.44,7.95699000
Sol de Janeiro,Tubby Todd Bath Co.,549,,,0,0.00,
Sol de Janeiro,A Kids Co.,524,,,0,0.00,
Sol de Janeiro,Sunday Citizen,505,70,50,1,50.00,99.00990000
Sol de Janeiro,Projects Watches,480,,,0,0.00,
Sol de Janeiro,Nood,455,,,0,0.00,
Sol de Janeiro,Electric Picks Jewelry,454,30,15,3,75.00,165.19824000
Sol de Janeiro,Winged Wellness,433,,,0,0.00,
Sol de Janeiro,Alpyn Beauty,418,40,20,2,60.00,143.54067000
Sol de Janeiro,Caraway,413,,,0,0.00,
Sol de Janeiro,Manduka,408,,,0,0.00,
Sol de Janeiro,Monica & Andy Inc.,407,45,10,1,10.00,24.57002000
Sol de Janeiro,Thorlos,400,15,5,1,5.00,12.50000000
Sol de Janeiro,Love Your Melon,399,,,0,0.00,
Sol de Janeiro,Leeway Home,393,,,0,0.00,
Sol de Janeiro,Fuse Lenses,382,,,0,0.00,
Sol de Janeiro,Blueland,374,,,0,0.00,
Sol de Janeiro,My Girl Wellness,373,,,0,0.00,
Sol de Janeiro,Amberjack,342,,,0,0.00,
Sol de Janeiro,Willow Pumps,336,,,0,0.00,
Sol de Janeiro,Snuggle Me Organic,335,,,0,0.00,
Sol de Janeiro,AVEC,331,,,0,0.00,
Sol de Janeiro,IVL Collective,310,,,0,0.00,
Sol de Janeiro,Julep,308,10,0,1,10.00,32.46753000
Sol de Janeiro,Waterboy,288,,,0,0.00,
Sol de Janeiro,HATCH,274,,,0,0.00,
Sol de Janeiro,Elevated Faith,273,,,0,0.00,
Sol de Janeiro,Anyday,267,,,0,0.00,
Sol de Janeiro,Seoul Ceuticals,264,,,0,0.00,
Sol de Janeiro,Koio,259,,,0,0.00,
Sol de Janeiro,M.M.LaFleur,253,,,0,0.00,
Sol de Janeiro,Character Home,252,,,0,0.00,
Sol de Janeiro,Bask Suncare,244,,,0,0.00,
Sol de Janeiro,Licorice,237,,,0,0.00,
Sol de Janeiro,SeaVees,235,,,0,0.00,
Sol de Janeiro,August Uncommon Tea,232,,,0,0.00,
Sol de Janeiro,SACHEU Beauty,231,,,0,0.00,
Sol de Janeiro,Pretzels.com,227,,,0,0.00,
Sol de Janeiro,Better & Better,213,,,0,0.00,
Sol de Janeiro,Foria,210,20,16,1,20.00,95.23810000
Sol de Janeiro,Aura Bora,205,30,10,1,30.00,146.34146000
Sol de Janeiro,Dakine,203,20,13,1,20.00,98.52217000
Sol de Janeiro,Spyder,185,,,0,0.00,
Sol de Janeiro,Tini Lux,184,,,0,0.00,
Sol de Janeiro,INBLOOM,182,35,25,1,25.00,137.36264000
Sol de Janeiro,good light,179,20,20,1,40.00,223.46369000
Sol de Janeiro,Homesick Candles,178,24,15,1,14.87,83.53933000
Sol de Janeiro,Birthdate Co.,176,,,0,0.00,
Sol de Janeiro,KA! Empathogenics,175,,,0,0.00,
Sol de Janeiro,Billy Reid,174,,,0,0.00,
Sol de Janeiro,The CrunchCup,172,,,0,0.00,
Sol de Janeiro,Baby Delight,171,,,0,0.00,
Sol de Janeiro,eyebobs,170,,,0,0.00,
Sol de Janeiro,Create,170,35,15,1,15.00,88.23529000
Sol de Janeiro,Muslin Comfort,165,75,5,3,20.00,121.21212000
Sol de Janeiro,Juna,163,45,15,1,15.00,92.02454000
Sol de Janeiro,Baby Tula,161,,,0,0.00,
Sol de Janeiro,doublesoul,160,,,0,0.00,
Sol de Janeiro,Tushbaby,155,18,5,1,18.00,116.12903000
Sol de Janeiro,Wildfang,151,,,0,0.00,
Sol de Janeiro,Zonarch,151,,,0,0.00,
Sol de Janeiro,The Plug Drink,145,,,0,0.00,
Sol de Janeiro,Nuudii System,144,21,15,1,15.00,104.16667000
Sol de Janeiro,Dropps,139,25,5,3,15.00,107.91367000
Sol de Janeiro,Bed Babe,139,,,0,0.00,
Sol de Janeiro,Snowyskin,138,,,0,0.00,
Sol de Janeiro,Kate Quinn,137,,,0,0.00,
Sol de Janeiro,Hydrant,135,,,0,0.00,
Sol de Janeiro,Baby K'tan,133,,,0,0.00,
Sol de Janeiro,Giapenta,132,,,0,0.00,
Sol de Janeiro,Distil Union,132,,,0,0.00,
Sol de Janeiro,Jungmaven,122,,,0,0.00,
Sol de Janeiro,Softies,116,,,0,0.00,
Sol de Janeiro,Inamorata,113,,,0,0.00,
Sol de Janeiro,Seafolly Australia,111,,,0,0.00,
Sol de Janeiro,Cadence,110,,,0,0.00,
Sol de Janeiro,Thousand Fell,110,,,0,0.00,
Sol de Janeiro,Common Era Jewelry,109,,,0,0.00,
Sol de Janeiro,Hedley & Bennett,108,40,25,1,24.97,231.20370000
Sol de Janeiro,Modern Picnic,105,,,0,0.00,
Sol de Janeiro,Siete Foods,103,,,0,0.00,
Sol de Janeiro,Wren + Glory,102,,,0,0.00,
Sol de Janeiro,Natalist Co.,99,,,0,0.00,
Sol de Janeiro,Moonglow,99,,,0,0.00,
Sol de Janeiro,Food Huggers,98,,,0,0.00,
Sol de Janeiro,BelliWelli,97,,,0,0.00,
Sol de Janeiro,California Arts,94,,,0,0.00,
Sol de Janeiro,Opopop,94,,,0,0.00,
Sol de Janeiro,DEUX,94,,,0,0.00,
Sol de Janeiro,Resist Nutrition,90,,,0,0.00,
Sol de Janeiro,Bokksu Market,89,,,0,0.00,
Sol de Janeiro,BuddyLove,88,30,15,1,15.00,170.45455000
Sol de Janeiro,happy being,88,,,0,0.00,
Sol de Janeiro,Som Sleep,87,,,0,0.00,
Sol de Janeiro,Bodily,85,,,0,0.00,
Sol de Janeiro,TriLASTIN,85,,,0,0.00,
Sol de Janeiro,EVER Skincare,81,,,0,0.00,
Sol de Janeiro,Joanna Vargas Skincare,79,,,0,0.00,
Sol de Janeiro,Saranoni Luxury Blankets,78,,,0,0.00,
Sol de Janeiro,Solly Baby,78,,,0,0.00,
Sol de Janeiro,SENREVE,75,,,0,0.00,
Sol de Janeiro,Ry & Pen,75,,,0,0.00,
Sol de Janeiro,Bloomscape,74,,,0,0.00,
Sol de Janeiro,Clover by CLOVE + HALLOW,72,,,0,0.00,
Sol de Janeiro,Doré,71,,,0,0.00,
Sol de Janeiro,My Medic,70,,,0,0.00,
Sol de Janeiro,Kinflyte,69,,,0,0.00,
Sol de Janeiro,Trace Minerals,69,,,0,0.00,
Sol de Janeiro,Wondery,68,,,0,0.00,
Sol de Janeiro,Yana Sleep,67,,,0,0.00,
Sol de Janeiro,Joyja,67,,,0,0.00,
Sol de Janeiro,Dr. Motion,67,,,0,0.00,
Sol de Janeiro,Calin,63,,,0,0.00,
Sol de Janeiro,Petunia Pickle Bottom,62,,,0,0.00,
Sol de Janeiro,Dr Sari's Lunar Sync,62,,,0,0.00,
Sol de Janeiro,MAXPRO Fitness,61,,,0,0.00,
Sol de Janeiro,Ritual Zero Proof,59,,,0,0.00,
Sol de Janeiro,Storq,58,,,0,0.00,
Sol de Janeiro,Kortni Jeane,56,,,0,0.00,
Sol de Janeiro,Nanit,55,,,0,0.00,
Sol de Janeiro,FRANC,54,,,0,0.00,
Sol de Janeiro,Outer Aisle,54,,,0,0.00,
Sol de Janeiro,Dryft Sleep,52,,,0,0.00,
Sol de Janeiro,Hello Cake,52,,,0,0.00,
Sol de Janeiro,EGG New York,52,,,0,0.00,
Sol de Janeiro,LINHART NYC,51,,,0,0.00,
Sol de Janeiro,Haus of Brilliance,51,,,0,0.00,
Sol de Janeiro,LuminAID,51,,,0,0.00,
Sol de Janeiro,Dirty Labs,50,,,0,0.00,
Sol de Janeiro,Lalo,50,,,0,0.00,
Sol de Janeiro,Lalabu,49,,,0,0.00,
Sol de Janeiro,INTO THE AM,48,,,0,0.00,
Sol de Janeiro,Tinto Amorio,48,,,0,0.00,
Sol de Janeiro,Seamless Lingerie,47,,,0,0.00,
Sol de Janeiro,Twillory,47,,,0,0.00,
Sol de Janeiro,Las Jaras Wines,47,,,0,0.00,
Sol de Janeiro,jot,46,,,0,0.00,
Sol de Janeiro,CanDo,45,,,0,0.00,
Sol de Janeiro,Sunfood Superfoods,44,,,0,0.00,
Sol de Janeiro,LightWater Skin,44,,,0,0.00,
Sol de Janeiro,ByHeart,43,,,0,0.00,
Sol de Janeiro,Coterie,41,,,0,0.00,
Sol de Janeiro,Brightech,41,,,0,0.00,
Sol de Janeiro,Bushwick Kitchen,38,,,0,0.00,
Sol de Janeiro,True Made Foods,38,,,0,0.00,
Sol de Janeiro,GhostBed,38,,,0,0.00,
Sol de Janeiro,Milton & Goose,37,,,0,0.00,
Sol de Janeiro,Oars + Alps,36,,,0,0.00,
Sol de Janeiro,Native Pet,36,,,0,0.00,
Sol de Janeiro,Gathre,36,,,0,0.00,
Sol de Janeiro,Rif Care,36,,,0,0.00,
Sol de Janeiro,Cali's Books,35,,,0,0.00,
Sol de Janeiro,Why and Whale,34,,,0,0.00,
Sol de Janeiro,Kosterina,34,50,5,1,5.00,147.05882000
Sol de Janeiro,Avocado Green Mattress,33,,,0,0.00,
Sol de Janeiro,OrnamentallyYou,32,,,0,0.00,
Sol de Janeiro,Dreamland Baby,32,,,0,0.00,
Sol de Janeiro,Popadelics,31,,,0,0.00,
Sol de Janeiro,Koot,31,,,0,0.00,
Sol de Janeiro,Coco Moon,31,,,0,0.00,
Sol de Janeiro,Cardon,31,,,0,0.00,
Sol de Janeiro,Mad Rabbit,30,,,0,0.00,
Sol de Janeiro,Molekule,29,,,0,0.00,
Sol de Janeiro,Raw Botanics,29,,,0,0.00,
Sol de Janeiro,Bare Performance Nutrition,28,,,0,0.00,
Sol de Janeiro,Otteroo,27,,,0,0.00,
Sol de Janeiro,Once Upon a Farm,27,,,0,0.00,
Sol de Janeiro,ezpz,27,,,0,0.00,
Sol de Janeiro,Fable Home,27,,,0,0.00,
Sol de Janeiro,Explorer Cold Brew,26,,,0,0.00,
Sol de Janeiro,Felix Gray,25,,,0,0.00,
Sol de Janeiro,ettitude,25,,,0,0.00,
Sol de Janeiro,Fresh Peaches,24,,,0,0.00,
Sol de Janeiro,vitruvi,24,,,0,0.00,
Sol de Janeiro,Coffee Bros.,23,,,0,0.00,
Sol de Janeiro,Jolie,23,,,0,0.00,
Sol de Janeiro,BAZZAAL INC,23,,,0,0.00,
Sol de Janeiro,Elegant Baby,22,,,0,0.00,
Sol de Janeiro,ZOA Energy,22,,,0,0.00,
Sol de Janeiro,Lunya,22,,,0,0.00,
Sol de Janeiro,epi.logic,22,,,0,0.00,
Sol de Janeiro,Zensah,21,,,0,0.00,
Sol de Janeiro,Consciously Baby,21,,,0,0.00,
Sol de Janeiro,Compass Coffee,21,,,0,0.00,
Sol de Janeiro,beam,21,,,0,0.00,
Sol de Janeiro,Ruggish Co.,20,,,0,0.00,
Sol de Janeiro,JACK HENRY,20,,,0,0.00,
Sol de Janeiro,Siblings,19,,,0,0.00,
Sol de Janeiro,Flying Embers,19,,,0,0.00,
Sol de Janeiro,Munk Pack,19,,,0,0.00,
Sol de Janeiro,Bear Balanced,19,,,0,0.00,
Sol de Janeiro,FullWell,18,,,0,0.00,
Sol de Janeiro,JOI,16,30,15,1,30.00,1875.00000000
Sol de Janeiro,Rains,15,,,0,0.00,
Sol de Janeiro,Surely Wines,15,,,0,0.00,
Sol de Janeiro,eeBoo,15,,,0,0.00,
Sol de Janeiro,Moon Pals,15,,,0,0.00,
Sol de Janeiro,Serenity Kids,14,,,0,0.00,
Sol de Janeiro,CoverFX,14,,,0,0.00,
Sol de Janeiro,woolino,14,,,0,0.00,
Sol de Janeiro,Revolution Cooking,14,,,0,0.00,
Sol de Janeiro,Frog Hollow Farm,13,,,0,0.00,
Sol de Janeiro,Evergreen,13,,,0,0.00,
Sol de Janeiro,Divya's,13,,,0,0.00,
Sol de Janeiro,Green Paper Products,13,,,0,0.00,
Sol de Janeiro,Karma Nuts,13,,,0,0.00,
Sol de Janeiro,Ellie & Becks,13,,,0,0.00,
Sol de Janeiro,ELVY Lab,13,,,0,0.00,
Sol de Janeiro,Needed,12,,,0,0.00,
Sol de Janeiro,Just Date,12,,,0,0.00,
Sol de Janeiro,böhme,12,,,0,0.00,
Sol de Janeiro,Ponto Footwear,12,,,0,0.00,
Sol de Janeiro,Glimmer Wish,12,,,0,0.00,
Sol de Janeiro,RiotSociety.com,12,,,0,0.00,
Sol de Janeiro,Petaluma,12,,,0,0.00,
Sol de Janeiro,Haand Inc,12,,,0,0.00,
Sol de Janeiro,Sprout Living,10,,,0,0.00,
Sol de Janeiro,Konny,10,,,0,0.00,
Sol de Janeiro,Gooselings,10,,,0,0.00,
Sol de Janeiro,inklings baby,9,,,0,0.00,
Sol de Janeiro,Maverick & Co.,9,,,0,0.00,
Sol de Janeiro,Black Wolf Nation,9,,,0,0.00,
Sol de Janeiro,Botanical Bones,8,,,0,0.00,
Sol de Janeiro,Tula Skincare,8,,,0,0.00,
Sol de Janeiro,BOLDE,8,,,0,0.00,
Sol de Janeiro,Moby Wrap,8,,,0,0.00,
Sol de Janeiro,Luca Faloni,8,,,0,0.00,
Sol de Janeiro,Morphe,7,,,0,0.00,
Sol de Janeiro,Bright Cellars,7,,,0,0.00,
Sol de Janeiro,Myles,7,,,0,0.00,
Sol de Janeiro,Brook & York,7,,,0,0.00,
Sol de Janeiro,Year & Day,7,,,0,0.00,
Sol de Janeiro,Safari Ltd,6,,,0,0.00,
Sol de Janeiro,Tia Lupita,6,,,0,0.00,
Sol de Janeiro,OOBE BRAND,6,,,0,0.00,
Sol de Janeiro,SortJoy,6,,,0,0.00,
Sol de Janeiro,Out of the Woods,6,,,0,0.00,
Sol de Janeiro,NOMAD Grills,5,,,0,0.00,
Sol de Janeiro,Oat Mama,5,,,0,0.00,
Sol de Janeiro,Nutshell Coolers,5,,,0,0.00,
Sol de Janeiro,MORI,5,,,0,0.00,
Sol de Janeiro,Spice Tribe,5,,,0,0.00,
Sol de Janeiro,Modern Fuel,5,,,0,0.00,
Sol de Janeiro,Covey Skincare,5,,,0,0.00,
Sol de Janeiro,Matador Meggings,5,,,0,0.00,
Sol de Janeiro,Droplette,4,,,0,0.00,
Sol de Janeiro,Clevr Blends,4,,,0,0.00,
Sol de Janeiro,Alpha-H,4,,,0,0.00,
Sol de Janeiro,Verdant Lyfe,4,,,0,0.00,
Sol de Janeiro,Caramels.com,4,,,0,0.00,
Sol de Janeiro,sproos!,4,,,0,0.00,
Sol de Janeiro,Oeuf,4,,,0,0.00,
Sol de Janeiro,Uncharted Coffee Supply,4,,,0,0.00,
Sol de Janeiro,zing bars,4,,,0,0.00,
Sol de Janeiro,Cozy Earth,4,,,0,0.00,
Sol de Janeiro,Red Racer Books,3,,,0,0.00,
Sol de Janeiro,SoaPen Inc,3,,,0,0.00,
Sol de Janeiro,Firebelly Tea,3,,,0,0.00,
Sol de Janeiro,EXOH,3,,,0,0.00,
Sol de Janeiro,Cleverman,3,,,0,0.00,
Sol de Janeiro,ILYSM,3,,,0,0.00,
Sol de Janeiro,"Love, Plants",3,,,0,0.00,
Sol de Janeiro,Feel Goods,3,,,0,0.00,
Sol de Janeiro,Salio,3,,,0,0.00,
Sol de Janeiro,Hello Bello,3,,,0,0.00,
