ORDER_ID,ORDER_IDENTITY_ID,ORDER_PUBLISHER_UUID,ORDER_BRAND_ID,ORDER_BRAND_NAME,ORDER_CREATED_AT,ORDER_COST,REMOTE_ORDER_ID,ORDER_NAME,LAST_ORDER_CREATED_AT,EVENT_ID,EVENT_IDENTITY_ID,EVENT_PUBLISHER_UUID,EVENT_BRAND_ID,EVENT_BRAND_NAME,EVENT_CREATED_AT,EVENT_CLASSIFICATION,HASH_IDENTIFIER,ATTRIBUTION_METHOD,CONVERSION_TYPE,CUSTOMER_TYPE,DAYS_TO_ATTRIBUTION,TARGET_CPA,TARGET_CPO,CONVERSION_WINDOW,START_DATE,END_DATE,MAX_BUDGET,SCHEDULETRACKER_REMOTE_ID,CREATED_AT,UPDATED_AT,BILLABLE_AMOUNT
5159310753852,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-05T01:35:43Z,93.95,5159310753852,2345081,,c365cd70-8fca-4582-89c0-f395083adf9f,377744,745c7940-9775-487e-b7ad-19206a05a6c0,3880,Bodily,2024-01-04T23:46:28.995Z,display,1//SoWcf6CQYnrFYq4mRDwBy+9suHIrt1bOVI1c9WGY=,direct_email_match,cross-sell,new,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5164373803068,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-08T18:35:04Z,131.20,5164373803068,2352556,2023-09-04T21:41:19Z,2db47144-f652-4ad2-8772-f6890ec3028e,541164,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2024-01-05T00:07:27.921Z,display,/ltNqv1RSJAXx31p1BBIbMUa6vBy0GsU4KyzfqwYmfc=,direct_email_match,cross-sell,returning,3,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5162056679484,653426,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-06T23:15:00Z,58.61,5162056679484,2348911,2023-11-24T03:55:31Z,acdb84ba-4786-46e9-8b31-3c6db490641c,9552448,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-05T00:09:13.803Z,display,f3e5981385833c57367e30016141363c,order_mapping_hash,cross-sell,returning,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5160122548284,4083248,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-05T16:36:35Z,197.65,5160122548284,2346145,,7d80c10f-491f-45b7-988b-3e567cd2bba4,4083248,c457f525-7bc7-4fa5-964a-5c188d31997f,4351,Spyder,2024-01-05T14:37:35.73Z,display,ff987260a2e75d760b65814495078a4a,consumer_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5186859860028,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-29T17:49:03Z,165.68,5186859860028,2396622,2023-10-06T14:43:35Z,4e238c6b-7278-4b12-a02c-7627d74c4a73,,95a21c28-61c4-4d4f-9b4b-c64f556d362b,2169,Honest,2024-01-29T12:54:23.939Z,display,aa03ea33c2c2f28f172e1e76ff0e7047,device_identifier_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5187341877308,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-30T03:45:06Z,71.77,5187341877308,2397884,2023-03-17T19:52:42Z,2a598427-2db4-43ae-9166-5d90183bc7ec,9198155,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-29T13:05:25.711Z,display,WFAsrRG0+yWmx3mXvw/9GkusKdOCb6Spswt8LILbdvc=,direct_email_match,cross-sell,returning,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5188151017532,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-30T23:26:23Z,36.98,5188151017532,2399396,2023-10-07T18:02:57Z,6f4086f8-c88f-4db9-bb19-7db04aad73eb,2162009,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-29T13:06:57.899Z,display,yUUALh9+4AYZRrlHzwBxA9SatX1v2sqxbUV3dal2tdg=,direct_email_match,cross-sell,returning,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5186890465340,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-29T18:26:00Z,105.48,5186890465340,2396691,,e8a1f754-cc60-4aba-9a9d-e1787a627449,,e2297d1b-b6b8-4428-9986-86434d17071a,1960,Laura Geller,2024-01-29T16:48:27.409Z,display,6527892cdcc38cebfbf5d766109f2ce4,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5161587146812,3223000,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-06T16:20:24Z,36.63,5161587146812,2348093,2023-12-26T04:04:41Z,f51ccbe8-da55-4f4d-90ab-0214204691ab,9416684,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-06T14:03:36.865Z,display,e6e1661efbe408854e07427d3a432d01,order_mapping_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5161606283324,4223461,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-06T16:37:06Z,72.00,5161606283324,2348127,2023-06-19T17:49:57Z,b35f8f68-cfec-49a3-a66f-6b18cc9fde8d,4223461,3d5bbf3b-6f2f-467d-a4f1-02050515576e,1808,Lalo,2024-01-06T14:40:26.105Z,display,77ce1db15d214676db22339aa24591a7,consumer_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5162906746940,9752730,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-07T16:31:35Z,38.47,5162906746940,2350266,,7c5c97bd-7ed0-460e-9be0-2a935e0985c7,9667860,f3e95a7e-42e6-4f45-9d39-315c92ec3da5,3893,Buffbunny Collection,2024-01-06T14:56:15.339Z,display,e553652e7101900b857a6c0b9da3d767,consumer_hash,cross-sell,new,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5168280764476,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-11T14:00:26Z,37.35,5168280764476,2357338,2023-11-24T23:34:33Z,f6b0f5dd-2ea9-41bf-83c5-51eaaaef0c0b,2458476,768e73f4-b028-4a35-85c3-a10b36e98e27,3866,Little Words Project,2024-01-06T16:44:32.557Z,display,iiVA0WO4PVIXzGzse6Gda9SatX1v2sqxbUV3dal2tdg=,direct_email_match,cross-sell,returning,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5169164648508,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-12T06:36:12Z,108.88,5169164648508,2358955,2023-12-13T18:12:07Z,414a750e-178e-4efa-a385-5ffe975798bd,2662298,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-06T17:26:41.492Z,display,YSUyXy5ywHCGtre7nVo+NMnF3s1Gh5tplzbcHiWP9grSe9uOMr8gI3eAQ0vn8ufl,direct_email_match,cross-sell,returning,6,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5163647270972,4183191,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-08T04:28:22Z,36.96,5163647270972,2351814,,7e1ff63c-acad-4008-a994-9e82f02a0f1e,4183191,be32c6f4-b4ed-4f2b-b369-beee7d0da00a,4252,ARMRA Colostrum™,2024-01-06T17:29:46.861Z,display,90906b6d514e16838b3a5f1874ea97c2,consumer_hash,cross-sell,new,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5165699530812,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-09T16:26:43Z,202.74,5165699530812,2354009,2023-09-29T10:53:59Z,a3194f25-1f38-4f42-b08a-444af4c34eb2,42891,3c47e585-6904-4f0b-8a9f-47aa645f5842,2364,ezpz,2024-01-06T17:39:19.326Z,display,JBeA4soM7dGldNKxTYpF6lDCPajrvNiLzq+b+I4NJw4=,direct_email_match,cross-sell,returning,3,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5161830776892,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-06T19:30:04Z,54.35,5161830776892,2348478,2023-11-14T01:07:45Z,1b73795c-6403-4883-95d9-04b4c6ffceab,9444493,d2a7642e-3a83-41a7-bc36-7ff4f5266c81,2345,Tushbaby,2024-01-06T17:40:19.589Z,display,1n/KJC1Kp+uo3EojoZiFt9SatX1v2sqxbUV3dal2tdg=,direct_email_match,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5164133580860,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-08T14:56:47Z,72.40,5164133580860,2352151,2023-11-15T11:19:23Z,3d09bf12-884b-44fb-857f-883d7d6a78b2,3395073,be32c6f4-b4ed-4f2b-b369-beee7d0da00a,4252,ARMRA Colostrum™,2024-01-06T17:43:27.881Z,display,xjcSxpxYhIyyE/y8WFHVhgFl/Pt3fcXJjDqGklzkgOY=,direct_email_match,cross-sell,returning,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5163110334524,674683,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-07T19:12:47Z,34.63,5163110334524,2350629,2024-01-01T14:53:44Z,945b37bb-1663-43c6-8c9c-37610a3295a2,674683,d2a7642e-3a83-41a7-bc36-7ff4f5266c81,2345,Tushbaby,2024-01-06T20:13:07.748Z,display,7efcfd16cfcf2c0e9d08e92876b2b03f,consumer_hash,cross-sell,returning,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5162237362236,9722784,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-07T02:42:48Z,71.73,5162237362236,2349445,2023-07-29T00:48:28Z,89eb8533-e35e-4e96-8b44-7bf0b7ff5a0a,2038040,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-06T20:14:58.944Z,display,1636a99991e24deb557e806a12ed5d92,order_mapping_hash,cross-sell,returning,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5164895666236,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-09T03:44:28Z,36.87,5164895666236,2353488,,b6db1c8d-1b82-4f37-8fda-a782cb7b9640,9692345,25b79f60-3adc-4923-9ad9-154c96a67133,4360,Divi,2024-01-06T20:19:50.431Z,display,SiLT77EHhFxT+DXOdpzH95EBsi8DgFTHWBBAvLtjRIw=,direct_email_match,cross-sell,new,3,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5170714869820,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-13T18:46:42Z,136.31,5170714869820,2362189,,00eb66d5-8c27-4378-ae18-86af2f075324,237718,745c7940-9775-487e-b7ad-19206a05a6c0,3880,Bodily,2024-01-07T18:13:43.82Z,display,nSTFBjywd1nCuGf6T5w/3tIJCFesCaQVgQX9Vxdzmzw=,direct_email_match,cross-sell,new,6,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5165294223420,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-09T11:44:20Z,99.62,5165294223420,2353689,2023-07-22T01:35:51Z,6955f2f6-d3de-47e8-80aa-dd559c0a41ec,5693824,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-07T18:15:11.043Z,display,OWodAmoxudNPjUplTWy0l8Ua6vBy0GsU4KyzfqwYmfc=,direct_email_match,cross-sell,returning,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5171890454588,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-14T21:50:13Z,138.90,5171890454588,2364853,2023-12-26T22:47:37Z,87359c93-ffc2-426a-a9a9-5add58222b9b,7711715,632187b7-57e4-4c40-aa4a-56b546bf21c1,3411,Blueland,2024-01-07T18:28:42.969Z,display,/fuRJYRXAbYNJcQLB1raEue3M6mIUWOZf+VdNeFfyAk=,direct_email_match,cross-sell,returning,7,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5163131568188,1631856,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-07T19:30:57Z,131.34,5163131568188,2350666,2024-01-07T01:14:37Z,d494e5fe-8e6e-443f-a189-261c532500d6,9518844,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-07T18:29:12.003Z,display,20813e23e5ae6f9dafb9d5cc6edef9ad,order_mapping_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5169892130876,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-12T22:12:25Z,33.75,5169892130876,2360280,,26e885a0-d539-4f48-8785-4f694439a4cc,9764139,fe3a4222-af90-4b98-acfe-7d592dbd2948,4321,FullWell,2024-01-07T18:54:15.396Z,display,qIHN2rWSjvY52mauEtpw+8Ua6vBy0GsU4KyzfqwYmfc=,direct_email_match,cross-sell,new,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5165100040252,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-09T07:46:02Z,80.61,5165100040252,2353649,,de55383a-6949-4a8f-9fd6-d7e1737229e4,1591386,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-08T09:04:01.608Z,display,1qTctNELbSzXhsDm69sc9BWf6QsByFgW2x4CLRqibbI=,direct_email_match,cross-sell,new,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5170201854012,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-13T06:14:12Z,825.79,5170201854012,2361064,2023-12-04T07:16:15Z,f83c18db-0bd5-456b-9e74-15e1a4dd76a6,728381,971106ef-6455-478d-800a-c9d687372e1b,4278,Serenity Kids,2024-01-08T09:23:57.513Z,display,Lhl3y7L2/f4olBxoI3bU34JtHafyib2bh3rJhGNTz0c=,direct_email_match,cross-sell,returning,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5166595866684,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-10T07:22:20Z,145.95,5166595866684,2355423,,64848a6e-58f5-42f7-8777-e2565b1ec446,2718431,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-08T23:12:31.066Z,display,PFqd6FFF6Bxo1w1ZAu5EGQFl/Pt3fcXJjDqGklzkgOY=,direct_email_match,cross-sell,new,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5173682798652,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-16T16:40:46Z,74.86,5173682798652,2368675,2023-03-13T00:37:47Z,3b3c35a2-a687-44f3-ac44-630253930ec0,1384251,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2024-01-09T00:01:49.928Z,display,qgRBOjONUd3mYm3huyu7qPH633MpT5RE9mh2I+lqq9Q=,direct_email_match,cross-sell,returning,7,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5173993898044,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-16T22:46:50Z,35.33,5173993898044,2369371,,1d284c7b-01b3-4917-ad9f-f68df531105c,3103653,82d70a9c-0684-46b9-b896-a14c4f59230f,4231,Oat Mama,2024-01-09T00:04:04.545Z,display,SKXCT1hiVk8CG4BdLOkdhRWf6QsByFgW2x4CLRqibbI=,direct_email_match,cross-sell,new,7,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5164825378876,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-09T02:29:03Z,89.94,5164825378876,2353337,2023-11-24T23:08:53Z,737e6fca-b885-4025-9d19-c860e11cee16,,768e73f4-b028-4a35-85c3-a10b36e98e27,3866,Little Words Project,2024-01-09T00:04:53.424Z,display,673614dfa4ac02b13f97e79459f26a53,device_identifier_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5168300687420,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-11T14:24:39Z,61.87,5168300687420,2357368,2022-03-06T03:15:07Z,506b879a-93c9-4511-ab02-2ff40bf74de1,7033156,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2024-01-09T00:06:01.625Z,display,1tCZa2EOyVqFxKSEpgwmZxWf6QsByFgW2x4CLRqibbI=,direct_email_match,cross-sell,lapsed,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5167630778428,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-10T22:50:18Z,84.58,5167630778428,2356464,,df2b0db4-3882-41e2-b3c0-18b203e22e6f,9791629,79d379c1-c6a7-4828-8b24-c7cb4f98dfd4,1306,Moonglow,2024-01-09T16:37:28.75Z,display,yx7utbCDnc1oVT85SeBNuwFl/Pt3fcXJjDqGklzkgOY=,direct_email_match,cross-sell,new,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5166130888764,9928530,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-09T22:40:33Z,68.86,5166130888764,2354777,,a70c0ab7-071b-4e61-a9a8-c6afcd0fe8a9,9907368,be32c6f4-b4ed-4f2b-b369-beee7d0da00a,4252,ARMRA Colostrum™,2024-01-09T17:11:59.024Z,display,93811cc5d1e6112ebcd1b2e089555b24,order_mapping_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5166266515516,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-10T01:27:19Z,82.72,5166266515516,2355038,,d689f0ee-8a32-4996-b235-9e7aae11f522,,7ada07c0-243a-40f5-b27c-186bdb334bc7,920,BlendJet,2024-01-10T01:18:47.2Z,click,7daf65e907799bb115ed3675fb367a0f,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5166275854396,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-10T01:36:48Z,31.05,5166275854396,2355058,2024-01-10T01:27:19Z,d689f0ee-8a32-4996-b235-9e7aae11f522,,7ada07c0-243a-40f5-b27c-186bdb334bc7,920,BlendJet,2024-01-10T01:18:47.2Z,click,7daf65e907799bb115ed3675fb367a0f,device_identifier_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5168189308988,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-11T11:54:42Z,115.43,5168189308988,2357229,,fd662a0e-3a09-4af4-8b71-0f9237f2dbae,,745c7940-9775-487e-b7ad-19206a05a6c0,3880,Bodily,2024-01-11T11:40:53.83Z,display,97746a6f257d23e3822118eff6a98ce1,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5168220700732,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-11T12:45:56Z,137.83,5168220700732,2357250,,9a67c2bd-220a-4642-9c8a-ef39e0a6547d,,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2024-01-11T12:37:11.634Z,click,fe7213b606a821066be6e501701db8e6,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5172436795452,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-15T11:34:56Z,74.43,5172436795452,2365924,,a340a02f-9065-48a6-b256-e4b428fabe06,9639852,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-11T12:50:20.873Z,display,zKOzQZPcepljq9orhRnZaGYAE+xR95vl0kKQwg9dXlI=,direct_email_match,cross-sell,new,4,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
