client_event_time,client_order_time,EVENT_CLASSIFICATION,CONVERSION_TYPE,CUSTOMER_TYPE,ATTRIBUTION_METHOD,DAYS_TO_ATTRIBUTION,BILLABLE_AMOUNT,event_distance,order_distance,avg_distance,cadenlane_order_number,cadenlane_northbeam_platform,cadenlane_source,cadenlane_order_time,cadenlane_event_time,cadenlane_attribution_days
2024-01-04 03:01:46.835000+00:00,2024-01-04 20:01:31+00:00,display,cross-sell,lapsed,direct_email_match,0,32.0,1297.231,2514.0,1905.6154999999999,2344338,Facebook Ads,fb,2024-01-04 19:19:37+00:00,2024-01-04 02:40:09.604000+00:00,0
2024-01-27 14:26:06.726000+00:00,2024-01-29 17:19:26+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,5037.692,7491.0,6264.346,2396819,Organic Search,referral,2024-01-29 19:24:17+00:00,2024-01-27 15:50:04.418000+00:00,2
2024-01-27 14:41:42.546000+00:00,2024-01-27 18:40:16+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,10481.468,1112.0,5796.734,2392058,Organic,direct,2024-01-27 18:58:48+00:00,2024-01-27 17:36:24.014000+00:00,0
2024-01-27 15:02:35.782000+00:00,2024-01-27 15:20:03+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,243.502,385.0,314.251,2391555,Organic,direct,2024-01-27 15:13:38+00:00,2024-01-27 15:06:39.284000+00:00,0
2024-01-27 15:33:57.418000+00:00,2024-01-31 17:11:33+00:00,display,cross-sell,new,direct_email_match,4,32.0,8721.913,8108.0,8414.9565,2400958,MNTN,mntn,2024-01-31 19:26:41+00:00,2024-01-27 13:08:35.505000+00:00,4
2024-01-28 01:19:24.802000+00:00,2024-01-30 23:36:15+00:00,display,cross-sell,new,direct_email_match,2,32.0,11039.073,18578.0,14808.5365,2399992,Organic,direct,2024-01-31 04:45:53+00:00,2024-01-28 04:23:23.875000+00:00,3
2024-01-28 02:28:53.904000+00:00,2024-01-30 03:48:53+00:00,display,cross-sell,new,direct_email_match,2,32.0,4190.189,8534.0,6362.0945,2397487,Organic Search,referral,2024-01-30 01:26:39+00:00,2024-01-28 01:19:03.715000+00:00,2
2024-01-04 14:31:07.573000+00:00,2024-01-06 00:56:12+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,737.332,1069.0,903.1659999999999,2347116,Other,referral,2024-01-06 00:38:23+00:00,2024-01-04 14:43:24.905000+00:00,1
2024-01-28 16:04:57.951000+00:00,2024-01-29 00:13:08+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,769.605,1113.0,941.3025,2394879,Organic,direct,2024-01-28 23:54:35+00:00,2024-01-28 16:17:47.556000+00:00,0
2024-01-28 16:07:07.169000+00:00,2024-01-28 20:10:04+00:00,display,cross-sell,new,direct_email_match,0,32.0,35.072,212.0,123.536,2394279,Google Ads,adwords,2024-01-28 20:13:36+00:00,2024-01-28 16:07:42.241000+00:00,0
2024-01-28 16:53:30.584000+00:00,2024-01-31 00:39:02+00:00,display,cross-sell,new,direct_email_match,3,32.0,17339.674,8670.0,13004.837,2399808,Facebook Ads,fb,2024-01-31 03:03:32+00:00,2024-01-28 21:42:30.258000+00:00,2
2024-01-28 17:18:38.210000+00:00,2024-01-28 21:17:37+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,1214.536,4586.0,2900.268,2394248,Organic,direct,2024-01-28 20:01:11+00:00,2024-01-28 17:38:52.746000+00:00,0
2024-01-28 17:29:39.958000+00:00,2024-01-28 22:03:45+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,6696.073,1027.0,3861.5365,2394563,Organic,direct,2024-01-28 21:46:38+00:00,2024-01-28 15:38:03.885000+00:00,0
2024-01-05 18:13:56.699000+00:00,2024-01-12 05:20:04+00:00,display,cross-sell,new,direct_email_match,7,32.0,1190.619,37818.0,19504.3095,2359439,Organic,direct,2024-01-12 15:50:22+00:00,2024-01-05 18:33:47.318000+00:00,6
2024-01-05 18:20:16.972000+00:00,2024-01-12 20:27:31+00:00,display,cross-sell,returning,direct_email_match,7,20.0,810.346,16629.0,8719.673,2359439,Organic,direct,2024-01-12 15:50:22+00:00,2024-01-05 18:33:47.318000+00:00,6
2024-01-05 18:31:40.854000+00:00,2024-01-09 22:09:48+00:00,display,cross-sell,returning,direct_email_match,4,20.0,63.909,25.0,44.454499999999996,2354735,Klaviyo,utm medium - email,2024-01-09 22:10:13+00:00,2024-01-05 18:30:36.945000+00:00,4
2024-01-05 19:06:17.720000+00:00,2024-01-05 20:43:58+00:00,display,cross-sell,new,order_mapping_hash,0,32.0,1635.172,252.0,943.586,2346691,Google Ads,adwords,2024-01-05 20:48:10+00:00,2024-01-05 19:33:32.892000+00:00,0
2024-01-30 23:54:37.196000+00:00,2024-01-31 06:23:50+00:00,display,cross-sell,new,consumer_hash,1,32.0,618.722,25.0,321.861,2400054,Organic,direct,2024-01-31 06:24:15+00:00,2024-01-31 00:04:55.918000+00:00,0
2024-01-31 02:10:11.545000+00:00,2024-01-31 18:04:20+00:00,display,cross-sell,new,direct_email_match,0,32.0,1556.681,138.0,847.3405,2400764,Organic,direct,2024-01-31 18:06:38+00:00,2024-01-31 01:44:14.864000+00:00,0
2024-01-06 21:39:35.004000+00:00,2024-01-11 05:25:53+00:00,display,cross-sell,returning,direct_email_match,5,20.0,4490.008,10661.0,7575.504,2356866,Facebook Ads,fb,2024-01-11 02:28:12+00:00,2024-01-06 20:24:44.996000+00:00,4
2024-01-06 21:57:36.826000+00:00,2024-01-08 16:45:33+00:00,display,cross-sell,new,consumer_hash,2,32.0,1768.646,7497.0,4632.823,2352586,Organic,direct,2024-01-08 18:50:30+00:00,2024-01-06 22:27:05.472000+00:00,1
2024-01-06 22:21:28.211000+00:00,2024-01-06 23:35:55+00:00,display,cross-sell,returning,direct_email_match,0,20.0,200.515,1055.0,627.7574999999999,2348921,Facebook Organic,fb,2024-01-06 23:18:20+00:00,2024-01-06 22:18:07.696000+00:00,0
2024-01-07 13:09:16.362000+00:00,2024-01-13 00:44:10+00:00,display,cross-sell,returning,direct_email_match,6,20.0,6552.306,9402.0,7977.153,2360870,Organic,direct,2024-01-13 03:20:52+00:00,2024-01-07 14:58:28.668000+00:00,5
2024-01-07 13:09:16.362000+00:00,2024-01-14 05:26:23+00:00,display,cross-sell,returning,direct_email_match,7,20.0,2240.558,22851.0,12545.779,2362802,Organic,direct,2024-01-13 23:05:32+00:00,2024-01-07 13:46:36.920000+00:00,6
2024-01-07 13:09:16.362000+00:00,2024-01-14 14:51:08+00:00,display,cross-sell,returning,direct_email_match,7,20.0,12156.257,11870.0,12013.128499999999,2364365,Organic,direct,2024-01-14 18:08:58+00:00,2024-01-07 16:31:52.619000+00:00,7
2024-01-07 14:11:52.624000+00:00,2024-01-07 14:39:13+00:00,display,cross-sell,returning,consumer_hash,0,20.0,502.126,0.0,251.063,2350046,Organic,direct,2024-01-07 14:39:13+00:00,2024-01-07 14:03:30.498000+00:00,0
2024-01-07 14:44:56.966000+00:00,2024-01-12 12:09:29+00:00,display,cross-sell,new,direct_email_match,5,32.0,1925.751,10697.0,6311.3755,2359329,Facebook Ads,fb,2024-01-12 15:07:46+00:00,2024-01-07 15:17:02.717000+00:00,4
2024-01-31 12:55:00.115000+00:00,2024-01-31 13:14:41+00:00,display,cross-sell,new,consumer_hash,0,32.0,189.042,26.0,107.521,2400204,Facebook Ads,fb,2024-01-31 13:15:07+00:00,2024-01-31 12:58:09.157000+00:00,0
2024-01-09 02:51:03.466000+00:00,2024-01-16 05:06:25+00:00,display,cross-sell,new,direct_email_match,7,32.0,14382.554,3178.0,8780.277,2367969,MNTN,mntn,2024-01-16 04:13:27+00:00,2024-01-09 06:50:46.020000+00:00,6
2024-01-09 03:16:27.332000+00:00,2024-01-09 13:04:39+00:00,display,cross-sell,returning,direct_email_match,0,20.0,3692.656,26.0,1859.328,2353732,Organic,direct,2024-01-09 13:05:05+00:00,2024-01-09 04:17:59.988000+00:00,0
2024-01-10 05:14:13.210000+00:00,2024-01-14 23:40:45+00:00,display,cross-sell,returning,direct_email_match,4,20.0,9941.984,5381.0,7661.492,2365304,Facebook Ads,fb,2024-01-15 01:10:26+00:00,2024-01-10 02:28:31.226000+00:00,4
2024-01-10 05:31:50.862000+00:00,2024-01-10 17:19:16+00:00,display,cross-sell,returning,direct_email_match,0,20.0,6475.299,2177.0,4326.1494999999995,2355994,Organic,direct,2024-01-10 17:55:33+00:00,2024-01-10 03:43:55.563000+00:00,0
2024-01-10 22:08:18.465000+00:00,2024-01-10 22:46:48+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,720.166,25.0,372.583,2356458,Organic,direct,2024-01-10 22:47:13+00:00,2024-01-10 22:20:18.631000+00:00,0
2024-01-02 03:23:17.300000+00:00,2024-01-05 00:52:23+00:00,display,cross-sell,new,direct_email_match,3,32.0,135.79,6581.0,3358.395,2344785,MNTN,mntn,2024-01-04 23:02:42+00:00,2024-01-02 03:25:33.090000+00:00,2
2024-01-02 03:32:27.941000+00:00,2024-01-03 15:33:38+00:00,display,cross-sell,new,consumer_hash,1,32.0,3118.019,1825.0,2471.5095,2341333,Facebook Ads,fb,2024-01-03 15:03:13+00:00,2024-01-02 04:24:25.960000+00:00,1
2024-01-02 04:34:10.233000+00:00,2024-01-04 20:07:21+00:00,display,cross-sell,lapsed,direct_email_match,2,32.0,306.767,6840.0,3573.3835,2344683,Organic,direct,2024-01-04 22:01:21+00:00,2024-01-02 04:29:03.466000+00:00,2
2024-01-02 05:00:50.968000+00:00,2024-01-06 16:11:24+00:00,display,cross-sell,lapsed,direct_email_match,4,32.0,15150.897,4820.0,9985.4485,2348249,Google Ads,adwords,2024-01-06 17:31:44+00:00,2024-01-02 00:48:20.071000+00:00,4
2024-01-02 05:01:25.732000+00:00,2024-01-04 21:05:40+00:00,display,cross-sell,lapsed,consumer_hash,2,32.0,1942.266,3341.0,2641.633,2344683,Organic,direct,2024-01-04 22:01:21+00:00,2024-01-02 04:29:03.466000+00:00,2
2024-01-02 05:02:47.603000+00:00,2024-01-06 05:38:50+00:00,display,cross-sell,returning,direct_email_match,4,20.0,5209.448,1416.0,3312.724,2347618,Facebook Organic,fb,2024-01-06 05:15:14+00:00,2024-01-02 06:29:37.051000+00:00,3
2024-01-02 05:17:04.971000+00:00,2024-01-03 02:21:13+00:00,display,cross-sell,returning,order_mapping_hash,1,20.0,8555.866,9457.0,9006.433,2340950,Facebook Ads,utm medium -,2024-01-03 04:58:50+00:00,2024-01-02 07:39:40.837000+00:00,0
2024-01-02 05:23:12.220000+00:00,2024-01-04 17:18:23+00:00,display,cross-sell,new,consumer_hash,2,32.0,373.137,5378.0,2875.5685,2344261,Google Ads,adwords,2024-01-04 18:48:01+00:00,2024-01-02 05:29:25.357000+00:00,2
2024-01-25 00:13:10.262000+00:00,2024-01-27 03:57:12+00:00,display,cross-sell,returning,direct_email_match,2,20.0,8837.298,5831.0,7334.149,2390888,Organic,direct,2024-01-27 02:20:01+00:00,2024-01-25 02:40:27.560000+00:00,1
2024-01-25 00:16:02.710000+00:00,2024-01-27 18:25:54+00:00,display,cross-sell,new,direct_email_match,2,32.0,2523.104,13661.0,8092.052,2392467,Organic,direct,2024-01-27 22:13:35+00:00,2024-01-25 00:58:05.814000+00:00,2
2024-01-25 00:22:34.310000+00:00,2024-01-25 00:53:59+00:00,display,cross-sell,lapsed,device_identifier_hash,0,32.0,734.297,427.0,580.6485,2386373,Microsoft Ads,microsoft,2024-01-25 01:01:06+00:00,2024-01-25 00:34:48.607000+00:00,0
2024-01-25 00:33:30.394000+00:00,2024-01-25 01:00:40+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,78.213,26.0,52.1065,2386373,Microsoft Ads,microsoft,2024-01-25 01:01:06+00:00,2024-01-25 00:34:48.607000+00:00,0
2024-01-25 00:39:52.372000+00:00,2024-01-31 18:16:35+00:00,display,cross-sell,new,direct_email_match,6,32.0,1069.03,576.0,822.515,2400765,Organic,direct,2024-01-31 18:06:59+00:00,2024-01-25 00:57:41.402000+00:00,6
2024-01-25 01:06:58.411000+00:00,2024-01-25 02:07:43+00:00,click,cross-sell,new,device_identifier_hash,0,32.0,3.737,25.0,14.368500000000001,2386566,Disco,utm medium - disco_paid,2024-01-25 02:08:08+00:00,2024-01-25 01:07:02.148000+00:00,0
2024-01-25 01:18:10.813000+00:00,2024-01-26 14:27:36+00:00,display,cross-sell,new,direct_email_match,1,32.0,608.362,413.0,510.681,2389157,Organic,direct,2024-01-26 14:20:43+00:00,2024-01-25 01:08:02.451000+00:00,1
2024-01-25 01:39:51.060000+00:00,2024-01-28 20:00:45+00:00,display,cross-sell,returning,direct_email_match,3,20.0,2374.303,6353.0,4363.6515,2394563,Organic,direct,2024-01-28 21:46:38+00:00,2024-01-25 01:00:16.757000+00:00,3
2024-01-11 21:47:05.860000+00:00,2024-01-15 15:26:20+00:00,display,cross-sell,returning,direct_email_match,4,20.0,6060.988,9011.0,7535.994000000001,2366514,Facebook Ads,fb,2024-01-15 17:56:31+00:00,2024-01-11 20:06:04.872000+00:00,3
2024-01-11 19:39:00.782000+00:00,2024-01-13 12:58:47+00:00,display,cross-sell,returning,direct_email_match,2,20.0,2080.773,6638.0,4359.3865000000005,2361136,Organic,direct,2024-01-13 11:08:09+00:00,2024-01-11 19:04:20.009000+00:00,1
2024-01-02 19:37:54.596000+00:00,2024-01-07 22:57:56+00:00,display,cross-sell,new,order_mapping_hash,5,32.0,4925.272,12078.0,8501.636,2351536,Organic,direct,2024-01-08 02:19:14+00:00,2024-01-02 18:15:49.324000+00:00,5
2024-01-02 20:06:37.122000+00:00,2024-01-02 23:55:32+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,1328.535,324.0,826.2675,2340373,Rakuten,utm medium -,2024-01-02 23:50:08+00:00,2024-01-02 19:44:28.587000+00:00,0
2024-01-02 20:15:11.921000+00:00,2024-01-05 16:01:57+00:00,display,cross-sell,returning,consumer_hash,3,20.0,12812.7,6857.0,9834.85,2346296,Organic,direct,2024-01-05 17:56:14+00:00,2024-01-02 16:41:39.221000+00:00,3
2024-01-02 20:15:56.578000+00:00,2024-01-03 18:28:40+00:00,display,cross-sell,lapsed,direct_email_match,1,32.0,14.521,26.0,20.2605,2341863,Organic,direct,2024-01-03 18:29:06+00:00,2024-01-02 20:16:11.099000+00:00,0
2024-01-12 17:14:22.883000+00:00,2024-01-14 02:03:15+00:00,display,cross-sell,returning,order_mapping_hash,2,20.0,3736.221,4989.0,4362.6105,2363012,Organic,direct,2024-01-14 00:40:06+00:00,2024-01-12 18:16:39.104000+00:00,1
2024-01-12 18:19:48.820000+00:00,2024-01-18 17:07:21+00:00,display,cross-sell,new,direct_email_match,6,32.0,6143.242,325.0,3234.121,2372522,Organic,direct,2024-01-18 17:12:46+00:00,2024-01-12 20:02:12.062000+00:00,5
2024-01-12 18:34:16.932000+00:00,2024-01-12 22:18:07+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,5738.365,137.0,2937.6825,2360292,Organic,direct,2024-01-12 22:20:24+00:00,2024-01-12 20:09:55.297000+00:00,0
2024-01-12 18:41:11.445000+00:00,2024-01-18 21:25:06+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2348.278,221.0,1284.639,2373017,Klaviyo,utm medium - email,2024-01-18 21:21:25+00:00,2024-01-12 18:02:03.167000+00:00,6
2024-01-12 18:48:59.289000+00:00,2024-01-14 01:12:38+00:00,display,cross-sell,returning,direct_email_match,2,20.0,1940.185,1952.0,1946.0925,2363012,Organic,direct,2024-01-14 00:40:06+00:00,2024-01-12 18:16:39.104000+00:00,1
2024-01-12 20:07:11.745000+00:00,2024-01-18 20:29:32+00:00,display,cross-sell,returning,direct_email_match,6,20.0,9490.865,884.0,5187.4325,2372887,Klaviyo,utm medium - email,2024-01-18 20:14:48+00:00,2024-01-12 17:29:00.880000+00:00,6
2024-01-12 20:07:58.669000+00:00,2024-01-12 21:30:32+00:00,display,cross-sell,returning,device_identifier_hash,0,20.0,116.628,2992.0,1554.314,2360292,Organic,direct,2024-01-12 22:20:24+00:00,2024-01-12 20:09:55.297000+00:00,0
2024-01-12 20:07:58.669000+00:00,2024-01-13 21:03:08+00:00,display,cross-sell,returning,direct_email_match,1,20.0,4778.833,26.0,2402.4165,2362522,Google Ads,adwords,2024-01-13 21:03:34+00:00,2024-01-12 21:27:37.502000+00:00,0
2024-01-12 20:36:32.003000+00:00,2024-01-15 16:17:44+00:00,display,cross-sell,returning,direct_email_match,3,20.0,8399.301,5662.0,7030.6505,2366500,Organic,direct,2024-01-15 17:52:06+00:00,2024-01-12 18:16:32.702000+00:00,2
2024-01-12 21:02:03.564000+00:00,2024-01-13 22:00:53+00:00,display,cross-sell,returning,direct_email_match,1,20.0,1533.938,3439.0,2486.469,2362522,Google Ads,adwords,2024-01-13 21:03:34+00:00,2024-01-12 21:27:37.502000+00:00,0
2024-01-12 21:17:03.630000+00:00,2024-01-16 22:03:03+00:00,display,cross-sell,lapsed,direct_email_match,4,32.0,7011.476,5365.0,6188.237999999999,2369455,Organic,direct,2024-01-16 23:32:28+00:00,2024-01-12 23:13:55.106000+00:00,4
2024-01-13 20:03:28.157000+00:00,2024-01-16 20:22:52+00:00,display,cross-sell,returning,direct_email_match,3,20.0,25196.499,11376.0,18286.249499999998,2369455,Organic,direct,2024-01-16 23:32:28+00:00,2024-01-14 03:03:24.656000+00:00,2
2024-01-13 20:26:58.929000+00:00,2024-01-20 18:22:26+00:00,display,cross-sell,new,direct_email_match,7,32.0,144.783,3487.0,1815.8915,2377283,Organic,direct,2024-01-20 19:20:33+00:00,2024-01-13 20:29:23.712000+00:00,6
2024-01-14 17:11:04.039000+00:00,2024-01-14 19:08:08+00:00,display,cross-sell,returning,direct_email_match,0,20.0,2279.903,320.0,1299.9515,2364476,Organic,direct,2024-01-14 19:02:48+00:00,2024-01-14 17:49:03.942000+00:00,0
2024-01-14 17:54:29.961000+00:00,2024-01-16 11:03:36+00:00,display,cross-sell,returning,direct_email_match,2,20.0,7084.48,19108.0,13096.24,2368108,Klaviyo,utm medium - email,2024-01-16 05:45:08+00:00,2024-01-14 15:56:25.481000+00:00,1
2024-01-14 22:07:59.026000+00:00,2024-01-14 22:13:31+00:00,click,cross-sell,new,direct_email_match,0,32.0,64.657,25.0,44.8285,2364909,Organic,direct,2024-01-14 22:13:56+00:00,2024-01-14 22:09:03.683000+00:00,0
2024-01-14 22:07:59.026000+00:00,2024-01-14 22:16:16+00:00,click,cross-sell,returning,device_identifier_hash,0,20.0,1.973,26.0,13.9865,2364918,Disco,utm medium - disco_paid,2024-01-14 22:16:42+00:00,2024-01-14 22:08:00.999000+00:00,0
2024-01-15 03:51:33.625000+00:00,2024-01-15 22:40:40+00:00,display,cross-sell,new,direct_email_match,0,32.0,1405.534,6518.0,3961.767,2366899,Organic,direct,2024-01-15 20:52:02+00:00,2024-01-15 03:28:08.091000+00:00,0
2024-01-15 04:05:50.602000+00:00,2024-01-15 04:23:51+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,66.334,2132.0,1099.167,2365808,Klaviyo,utm medium - email,2024-01-15 04:59:23+00:00,2024-01-15 04:04:44.268000+00:00,0
2024-01-15 04:29:45.997000+00:00,2024-01-22 20:51:07+00:00,display,cross-sell,returning,direct_email_match,7,20.0,43317.118,25.0,21671.059,2382200,Klaviyo,utm medium - email,2024-01-22 20:51:32+00:00,2024-01-14 16:27:48.879000+00:00,8
2024-01-15 11:36:13.849000+00:00,2024-01-19 21:09:52+00:00,display,cross-sell,new,direct_email_match,4,32.0,3308.216,2134.0,2721.108,2375018,Facebook Ads,fb,2024-01-19 20:34:18+00:00,2024-01-15 10:41:05.633000+00:00,4
2024-01-15 12:28:28.256000+00:00,2024-01-15 14:07:35+00:00,display,cross-sell,returning,direct_email_match,0,20.0,3268.518,26.0,1647.259,2366054,Klaviyo,utm medium - email,2024-01-15 14:08:01+00:00,2024-01-15 13:22:56.774000+00:00,0
2024-01-15 12:54:07.726000+00:00,2024-01-17 00:25:02+00:00,display,cross-sell,new,direct_email_match,2,32.0,6522.915,8828.0,7675.4575,2369893,Organic,direct,2024-01-17 02:52:10+00:00,2024-01-15 14:42:50.641000+00:00,1
2024-01-15 14:25:07.185000+00:00,2024-01-16 21:21:10+00:00,display,cross-sell,returning,direct_email_match,1,20.0,12523.911,1362.0,6942.9555,2369258,Rakuten,utm medium -,2024-01-16 21:43:52+00:00,2024-01-15 17:53:51.096000+00:00,1
2024-01-15 21:37:43.643000+00:00,2024-01-20 02:09:31+00:00,display,cross-sell,returning,direct_email_match,5,20.0,5795.015,2510.0,4152.5075,2375715,Organic,direct,2024-01-20 02:51:21+00:00,2024-01-15 20:01:08.628000+00:00,4
2024-01-15 21:49:32.154000+00:00,2024-01-22 23:39:37+00:00,display,cross-sell,returning,direct_email_match,7,20.0,5406.833,12516.0,8961.4165,2382887,Organic,direct,2024-01-23 03:08:13+00:00,2024-01-15 20:19:25.321000+00:00,7
2024-01-15 22:20:23.848000+00:00,2024-01-20 13:43:03+00:00,display,cross-sell,returning,direct_email_match,5,20.0,3991.479,20250.0,12120.7395,2377283,Organic Search,referral,2024-01-20 19:20:33+00:00,2024-01-15 21:13:52.369000+00:00,4
2024-01-15 22:20:23.848000+00:00,2024-01-20 15:06:39+00:00,display,cross-sell,returning,direct_email_match,5,20.0,3991.479,15234.0,9612.7395,2377283,Organic Search,referral,2024-01-20 19:20:33+00:00,2024-01-15 21:13:52.369000+00:00,4
2024-01-15 22:36:51.449000+00:00,2024-01-16 04:18:32+00:00,display,cross-sell,returning,device_identifier_hash,1,20.0,4185.038,8030.0,6107.519,2367543,Klaviyo,utm medium - email,2024-01-16 02:04:42+00:00,2024-01-15 23:46:36.487000+00:00,0
2024-01-16 00:14:30.441000+00:00,2024-01-19 01:32:45+00:00,display,cross-sell,new,direct_email_match,3,32.0,2641.901,13478.0,8059.9505,2373066,Organic,direct,2024-01-18 21:48:07+00:00,2024-01-16 00:58:32.342000+00:00,2
2024-01-16 00:16:09.764000+00:00,2024-01-22 09:31:30+00:00,display,cross-sell,returning,direct_email_match,6,20.0,2675.232,23863.0,13269.116,2380817,Organic,direct,2024-01-22 02:53:47+00:00,2024-01-16 01:00:44.996000+00:00,6
2024-01-16 00:27:05.903000+00:00,2024-01-16 12:04:36+00:00,display,cross-sell,returning,direct_email_match,0,20.0,14185.012,4496.0,9340.506000000001,2368285,Google Ads,adwords,2024-01-16 13:19:32+00:00,2024-01-16 04:23:30.915000+00:00,0
2024-01-16 00:32:51.471000+00:00,2024-01-20 19:49:09+00:00,display,cross-sell,returning,direct_email_match,4,20.0,3501.669,1716.0,2608.8345,2377283,Organic,direct,2024-01-20 19:20:33+00:00,2024-01-15 23:34:29.802000+00:00,4
2024-01-16 00:41:18.981000+00:00,2024-01-23 12:25:30+00:00,display,cross-sell,new,direct_email_match,7,32.0,20787.652,26854.0,23820.826,2383060,Klaviyo,utm medium - email,2024-01-23 04:57:56+00:00,2024-01-15 18:54:51.329000+00:00,7
2024-01-16 00:48:53.450000+00:00,2024-01-17 14:03:58+00:00,display,cross-sell,returning,direct_email_match,1,20.0,2999.899,6982.0,4990.9495,2370254,Organic,direct,2024-01-17 12:07:36+00:00,2024-01-16 01:38:53.349000+00:00,1
2024-01-16 00:49:20.340000+00:00,2024-01-18 21:20:59+00:00,display,cross-sell,returning,direct_email_match,2,20.0,552.002,1628.0,1090.001,2373066,Organic,direct,2024-01-18 21:48:07+00:00,2024-01-16 00:58:32.342000+00:00,2
2024-01-16 06:00:47.117000+00:00,2024-01-19 20:33:50+00:00,display,cross-sell,returning,direct_email_match,3,20.0,4245.197,21808.0,13026.5985,2375684,MNTN,mntn,2024-01-20 02:37:18+00:00,2024-01-16 07:11:32.314000+00:00,3
2024-01-16 07:02:47.486000+00:00,2024-01-16 08:40:52+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,2213.486,8098.0,5155.743,2368139,Unattributed,unattributed,2024-01-16 06:25:54+00:00,2024-01-16 06:25:54+00:00,0
2024-01-16 19:18:17.354000+00:00,2024-01-16 19:24:34+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,76.744,27.0,51.872,2369005,Klaviyo,utm medium - email,2024-01-16 19:25:01+00:00,2024-01-16 19:19:34.098000+00:00,0
2024-01-16 19:51:53.929000+00:00,2024-01-23 02:55:44+00:00,display,cross-sell,new,direct_email_match,7,32.0,4068.227,749.0,2408.6135,2382887,Organic,direct,2024-01-23 03:08:13+00:00,2024-01-16 18:44:05.702000+00:00,6
2024-01-17 18:50:50.385000+00:00,2024-01-19 15:09:52+00:00,click,cross-sell,new,direct_email_match,2,32.0,1.987,26.0,13.993500000000001,2374248,Disco,utm medium - disco_paid,2024-01-19 15:10:18+00:00,2024-01-17 18:50:52.372000+00:00,1
2024-01-17 19:09:27.795000+00:00,2024-01-20 16:25:06+00:00,display,cross-sell,new,direct_email_match,3,32.0,765.131,9567.0,5166.0655,2377235,Google Ads,adwords,2024-01-20 19:04:33+00:00,2024-01-17 19:22:12.926000+00:00,2
2024-01-18 05:37:13.008000+00:00,2024-01-24 09:17:26+00:00,display,cross-sell,returning,direct_email_match,6,20.0,15994.338,29448.0,22721.169,2384554,Organic,direct,2024-01-24 01:06:38+00:00,2024-01-18 01:10:38.670000+00:00,5
2024-01-18 13:27:07.238000+00:00,2024-01-22 12:50:41+00:00,display,cross-sell,returning,direct_email_match,4,20.0,13107.071,19546.0,16326.5355,2381875,Klaviyo,utm medium - email,2024-01-22 18:16:27+00:00,2024-01-18 17:05:34.309000+00:00,4
2024-01-18 13:39:17.116000+00:00,2024-01-19 00:48:55+00:00,display,cross-sell,new,direct_email_match,1,32.0,917.614,12450.0,6683.807,2373017,Facebook Ads,fb,2024-01-18 21:21:25+00:00,2024-01-18 13:54:34.730000+00:00,0
2024-01-18 13:47:09.288000+00:00,2024-01-18 18:19:33+00:00,display,cross-sell,new,device_identifier_hash,0,32.0,609.994,4007.0,2308.497,2372522,Organic,direct,2024-01-18 17:12:46+00:00,2024-01-18 13:36:59.294000+00:00,0
2024-01-18 14:16:50.183000+00:00,2024-01-24 19:02:42+00:00,display,cross-sell,new,direct_email_match,6,32.0,2309.221,7674.0,4991.6105,2385493,MNTN,mntn,2024-01-24 16:54:48+00:00,2024-01-18 14:55:19.404000+00:00,6
2024-01-18 14:31:32.338000+00:00,2024-01-20 16:07:51+00:00,display,cross-sell,new,direct_email_match,2,32.0,26234.772,7969.0,17101.886,2377104,Facebook Ads,fb,2024-01-20 18:20:40+00:00,2024-01-18 21:48:47.110000+00:00,1
2024-01-18 14:51:39.807000+00:00,2024-01-23 22:45:58+00:00,display,cross-sell,lapsed,direct_email_match,5,32.0,14107.766,5409.0,9758.383,2384158,MNTN,mntn,2024-01-23 21:15:49+00:00,2024-01-18 18:46:47.573000+00:00,5
2024-01-19 05:30:33.202000+00:00,2024-01-19 21:06:24+00:00,display,cross-sell,returning,direct_email_match,0,20.0,65.342,11372.0,5718.671,2374651,Google Ads,adwords,2024-01-19 17:56:52+00:00,2024-01-19 05:31:38.544000+00:00,0
2023-12-29 01:27:30.901000+00:00,2024-01-04 15:01:16+00:00,display,cross-sell,lapsed,consumer_hash,6,32.0,16650.013,7173.0,11911.5065,2344030,MNTN,mntn,2024-01-04 17:00:49+00:00,2023-12-29 06:05:00.914000+00:00,6
2023-12-29 01:37:28.028000+00:00,2024-01-02 14:33:18+00:00,display,cross-sell,returning,consumer_hash,4,20.0,244.63,5043.0,2643.815,2339142,Organic,direct,2024-01-02 13:09:15+00:00,2023-12-29 01:33:23.398000+00:00,4
