CL_ORDER_NUM,ORDER_DATE,DISPLAY_TIME,SOURCE_EVENT,TIME_DELTA_DAYS,SHOPIFY_ORDER_ID
2344667,2024-01-04T21:50:21Z,2023-12-31T20:58:38Z,WIDGET_BRAND_DISPLAY,4,5159097761852
2388831,2024-01-26T05:52:18Z,2024-01-23T02:39:33Z,WIDGET_BRAND_DISPLAY,3,5183394775100
2345229,2024-01-05T02:29:30Z,2024-01-04T00:31:15Z,WIDGET_BRAND_DISPLAY,1,5159367934012
2380090,2024-01-21T22:42:16Z,2024-01-13T15:51:21Z,WIDGET_BRAND_DISPLAY,8,5179004158012
2359618,2024-01-12T16:58:31Z,2023-12-30T03:04:29Z,WIDGET_BRAND_DISPLAY,13,5169598988348
2352556,2024-01-08T18:35:04Z,2024-01-05T00:07:27Z,WIDGET_BRAND_DISPLAY,3,5164373803068
2366595,2024-01-15T18:30:34Z,2024-01-15T13:32:30Z,WIDGET_BRAND_DISPLAY,0,5172756938812
2350784,2024-01-07T20:27:25Z,2024-01-04T19:16:33Z,WIDGET_BRAND_DISPLAY,3,5163192025148
2351188,2024-01-07T23:42:54Z,2024-01-03T17:31:37Z,WIDGET_BRAND_DISPLAY,4,5163378573372
2380676,2024-01-22T02:11:55Z,2024-01-18T23:34:12Z,WIDGET_BRAND_DISPLAY,3,5179198177340
2391323,2024-01-27T13:15:17Z,2024-01-19T17:30:27Z,WIDGET_BRAND_DISPLAY,8,5184603226172
2389910,2024-01-26T18:47:52Z,2024-01-25T20:17:38Z,WIDGET_BRAND_DISPLAY,1,5183952158780
2397980,2024-01-30T04:33:13Z,2024-01-19T01:51:51Z,WIDGET_BRAND_DISPLAY,11,5187370680380
2344114,2024-01-04T17:44:44Z,2024-01-04T01:39:32Z,WIDGET_BRAND_DISPLAY,0,5158821953596
2383206,2024-01-23T12:26:51Z,2024-01-23T12:19:29Z,WIDGET_BRAND_DISPLAY,0,5180613132348
2392205,2024-01-27T20:07:44Z,2024-01-23T23:31:27Z,WIDGET_BRAND_DISPLAY,4,5184970031164
2390787,2024-01-27T01:31:35Z,2024-01-26T16:57:37Z,WIDGET_BRAND_DISPLAY,0,5184261128252
2397725,2024-01-30T02:39:32Z,2024-01-28T18:46:32Z,WIDGET_BRAND_DISPLAY,1,5187294232636
2353689,2024-01-09T11:44:20Z,2024-01-07T18:15:11Z,WIDGET_BRAND_DISPLAY,2,5165294223420
2385716,2024-01-24T18:53:12Z,2024-01-23T23:13:46Z,WIDGET_BRAND_DISPLAY,1,5181896228924
2379705,2024-01-21T19:52:18Z,2024-01-20T03:18:14Z,WIDGET_BRAND_DISPLAY,1,5178827178044
2376201,2024-01-20T13:43:03Z,2024-01-15T22:20:24Z,WIDGET_BRAND_DISPLAY,5,5177524551740
2338081,2024-01-01T23:46:51Z,2024-01-01T22:01:13Z,WIDGET_BRAND_DISPLAY,0,5155485515836
2357960,2024-01-11T19:35:29Z,2024-01-03T23:54:35Z,WIDGET_BRAND_DISPLAY,8,5168681713724
2339449,2024-01-02T16:27:35Z,2024-01-02T09:56:38Z,WIDGET_BRAND_DISPLAY,0,5156109090876
2363993,2024-01-14T15:33:14Z,2024-01-08T19:42:57Z,WIDGET_BRAND_DISPLAY,6,5171529383996
2354243,2024-01-09T18:09:09Z,2024-01-09T07:40:15Z,WIDGET_BRAND_DISPLAY,0,5165824606268
2348144,2024-01-06T16:42:33Z,2024-01-06T10:04:26Z,WIDGET_BRAND_DISPLAY,0,5161613099068
2339369,2024-01-02T15:41:20Z,2024-01-02T09:56:38Z,WIDGET_BRAND_DISPLAY,0,5156065738812
2379734,2024-01-21T20:04:14Z,2024-01-17T15:21:43Z,WIDGET_BRAND_DISPLAY,4,5178838220860
2386404,2024-01-25T01:10:52Z,2024-01-24T00:24:46Z,WIDGET_BRAND_DISPLAY,1,5182194843708
2352520,2024-01-08T18:11:49Z,2024-01-05T17:56:59Z,WIDGET_BRAND_DISPLAY,3,5164344475708
2362411,2024-01-13T20:14:52Z,2024-01-03T03:42:22Z,WIDGET_BRAND_DISPLAY,10,5170795380796
2371683,2024-01-18T02:13:14Z,2024-01-17T19:52:39Z,WIDGET_BRAND_DISPLAY,0,5175130128444
2363498,2024-01-14T04:17:05Z,2024-01-13T19:27:35Z,WIDGET_BRAND_DISPLAY,0,5171155140668
2347318,2024-01-06T02:09:17Z,2024-01-04T00:31:15Z,WIDGET_BRAND_DISPLAY,2,5160754806844
2381501,2024-01-22T15:28:48Z,2024-01-20T21:19:36Z,WIDGET_BRAND_DISPLAY,2,5179703230524
2337697,2024-01-01T20:56:35Z,2023-12-29T20:52:37Z,WIDGET_BRAND_DISPLAY,3,5155370369084
2345327,2024-01-05T03:10:11Z,2024-01-04T21:07:40Z,WIDGET_BRAND_DISPLAY,0,5159413809212
2400782,2024-01-31T18:12:13Z,2024-01-17T20:20:50Z,WIDGET_BRAND_DISPLAY,14,5188890624060
2377013,2024-01-20T17:59:22Z,2024-01-09T20:18:02Z,WIDGET_BRAND_DISPLAY,11,5177750388796
2364648,2024-01-14T20:12:14Z,2024-01-04T19:50:32Z,WIDGET_BRAND_DISPLAY,10,5171794903100
2349429,2024-01-07T02:37:04Z,2024-01-06T18:54:24Z,WIDGET_BRAND_DISPLAY,0,5162232971324
2357780,2024-01-11T17:47:21Z,2024-01-02T04:37:21Z,WIDGET_BRAND_DISPLAY,9,5168556441660
2369996,2024-01-17T03:39:09Z,2024-01-16T23:38:57Z,WIDGET_BRAND_DISPLAY,0,5174215049276
2384851,2024-01-24T03:26:39Z,2024-01-18T01:28:59Z,WIDGET_BRAND_DISPLAY,6,5181308960828
2400588,2024-01-31T16:43:01Z,2024-01-23T17:23:07Z,WIDGET_BRAND_DISPLAY,8,5188808835132
2382766,2024-01-23T02:17:27Z,2024-01-10T20:28:50Z,WIDGET_BRAND_DISPLAY,12,5180247572540
2367514,2024-01-16T01:56:27Z,2024-01-15T13:32:30Z,WIDGET_BRAND_DISPLAY,0,5173143535676
2348545,2024-01-06T19:55:51Z,2024-01-06T19:02:29Z,WIDGET_BRAND_DISPLAY,0,5161859514428
2376809,2024-01-20T17:05:30Z,2024-01-07T01:25:40Z,WIDGET_BRAND_DISPLAY,13,5177695010876
2347636,2024-01-06T05:38:50Z,2024-01-02T05:02:47Z,WIDGET_BRAND_DISPLAY,4,5160944664636
2377827,2024-01-20T23:00:02Z,2024-01-20T18:05:27Z,WIDGET_BRAND_DISPLAY,0,5178023444540
2378674,2024-01-21T06:50:43Z,2024-01-11T16:58:35Z,WIDGET_BRAND_DISPLAY,9,5178321862716
2348796,2024-01-06T22:11:27Z,2024-01-06T19:02:29Z,WIDGET_BRAND_DISPLAY,0,5161996812348
2367657,2024-01-16T02:29:14Z,2024-01-15T12:16:08Z,WIDGET_BRAND_DISPLAY,0,5173172764732
2348239,2024-01-06T17:26:30Z,2024-01-01T20:37:14Z,WIDGET_BRAND_DISPLAY,5,5161669001276
2374174,2024-01-19T14:35:21Z,2024-01-17T19:52:39Z,WIDGET_BRAND_DISPLAY,2,5176555438140
2353279,2024-01-09T02:01:27Z,2024-01-08T20:02:23Z,WIDGET_BRAND_DISPLAY,0,5164799754300
2336170,2024-01-01T03:38:41Z,2024-01-01T02:22:22Z,WIDGET_BRAND_DISPLAY,0,5154790572092
2361332,2024-01-13T14:16:06Z,2023-12-30T23:11:38Z,WIDGET_BRAND_DISPLAY,14,5170465833020
2345473,2024-01-05T04:41:43Z,2024-01-02T23:58:09Z,WIDGET_BRAND_DISPLAY,2,5159508672572
2373862,2024-01-19T06:25:34Z,2024-01-11T17:59:10Z,WIDGET_BRAND_DISPLAY,7,5176231231548
2364493,2024-01-14T19:08:08Z,2024-01-14T17:11:04Z,WIDGET_BRAND_DISPLAY,0,5171733725244
2394291,2024-01-28T20:18:06Z,2024-01-21T22:55:12Z,WIDGET_BRAND_DISPLAY,7,5185896906812
2398993,2024-01-30T19:45:25Z,2024-01-21T02:36:39Z,WIDGET_BRAND_DISPLAY,9,5187965190204
2339386,2024-01-02T15:47:01Z,2024-01-02T09:56:38Z,WIDGET_BRAND_DISPLAY,0,5156071833660
2341266,2024-01-03T14:20:20Z,2023-12-21T19:04:27Z,WIDGET_BRAND_DISPLAY,13,5157215633468
2391099,2024-01-27T04:47:56Z,2024-01-16T02:35:07Z,WIDGET_BRAND_DISPLAY,11,5184372244540
2377255,2024-01-20T19:11:12Z,2024-01-08T16:31:22Z,WIDGET_BRAND_DISPLAY,12,5177822150716
2347592,2024-01-06T04:45:20Z,2024-01-04T00:31:15Z,WIDGET_BRAND_DISPLAY,2,5160901476412
2348360,2024-01-06T18:30:31Z,2023-12-26T10:50:42Z,WIDGET_BRAND_DISPLAY,11,5161759539260
2336132,2024-01-01T03:20:41Z,2024-01-01T02:22:22Z,WIDGET_BRAND_DISPLAY,0,5154783002684
2377283,2024-01-20T19:20:34Z,2024-01-20T18:05:27Z,WIDGET_BRAND_DISPLAY,0,5177831260220
2346289,2024-01-05T17:52:10Z,2023-12-25T15:42:14Z,WIDGET_BRAND_DISPLAY,11,5160223440956
2386373,2024-01-25T01:00:40Z,2024-01-25T00:33:31Z,WIDGET_BRAND_DISPLAY,0,5182187962428
2339655,2024-01-02T17:54:17Z,2023-12-27T18:39:32Z,WIDGET_BRAND_DISPLAY,6,5156192714812
2345439,2024-01-05T04:16:16Z,2024-01-04T00:31:15Z,WIDGET_BRAND_DISPLAY,1,5159485898812
2370078,2024-01-17T04:32:44Z,2024-01-17T02:03:34Z,WIDGET_BRAND_DISPLAY,0,5174248734780
2379750,2024-01-21T20:10:07Z,2024-01-14T07:28:04Z,WIDGET_BRAND_DISPLAY,7,5178844282940
2384515,2024-01-24T00:54:36Z,2024-01-23T19:05:16Z,WIDGET_BRAND_DISPLAY,0,5181187129404
2397034,2024-01-29T21:21:00Z,2024-01-26T12:30:38Z,WIDGET_BRAND_DISPLAY,3,5187046735932
2367214,2024-01-16T00:11:35Z,2024-01-15T12:16:08Z,WIDGET_BRAND_DISPLAY,0,5173062795324
2383205,2024-01-23T12:25:30Z,2024-01-16T00:41:19Z,WIDGET_BRAND_DISPLAY,7,5180612345916
2365619,2024-01-15T03:10:08Z,2024-01-09T01:29:21Z,WIDGET_BRAND_DISPLAY,6,5172137066556
2390877,2024-01-27T02:12:45Z,2024-01-26T12:30:38Z,WIDGET_BRAND_DISPLAY,0,5184287178812
2363092,2024-01-14T01:12:38Z,2024-01-12T18:48:59Z,WIDGET_BRAND_DISPLAY,1,5171027214396
2352599,2024-01-08T18:58:07Z,2024-01-01T23:30:07Z,WIDGET_BRAND_DISPLAY,7,5164397953084
2385447,2024-01-24T16:31:06Z,2024-01-15T20:04:21Z,WIDGET_BRAND_DISPLAY,9,5181773742140
2381781,2024-01-22T17:33:42Z,2024-01-16T17:02:15Z,WIDGET_BRAND_DISPLAY,6,5179815329852
2376454,2024-01-20T15:05:27Z,2024-01-10T01:00:18Z,WIDGET_BRAND_DISPLAY,10,5177584615484
2388431,2024-01-26T01:12:32Z,2024-01-12T16:06:52Z,WIDGET_BRAND_DISPLAY,13,5183209930812
2392089,2024-01-27T19:12:56Z,2024-01-26T12:30:38Z,WIDGET_BRAND_DISPLAY,1,5184909017148
2380519,2024-01-22T01:31:02Z,2024-01-20T16:00:45Z,WIDGET_BRAND_DISPLAY,1,5179158855740
2347133,2024-01-06T00:48:43Z,2023-12-29T19:12:32Z,WIDGET_BRAND_DISPLAY,7,5160677834812
2343158,2024-01-04T04:08:15Z,2023-12-28T05:23:33Z,WIDGET_BRAND_DISPLAY,7,5158143230012
2354331,2024-01-09T18:49:12Z,2024-01-04T17:52:59Z,WIDGET_BRAND_DISPLAY,5,5165868548156
2375102,2024-01-19T21:09:52Z,2024-01-15T11:36:13Z,WIDGET_BRAND_DISPLAY,4,5176940003388
2399558,2024-01-31T01:11:31Z,2024-01-30T19:13:09Z,WIDGET_BRAND_DISPLAY,0,5188226056252
2352715,2024-01-08T20:14:58Z,2024-01-08T20:02:23Z,WIDGET_BRAND_DISPLAY,0,5164488785980
2339732,2024-01-02T18:27:19Z,2024-01-02T09:56:38Z,WIDGET_BRAND_DISPLAY,0,5156222402620
2348426,2024-01-06T19:09:14Z,2024-01-06T19:02:29Z,WIDGET_BRAND_DISPLAY,0,5161807151164
2348589,2024-01-06T20:13:26Z,2024-01-01T15:11:18Z,WIDGET_BRAND_DISPLAY,5,5161878454332
2377038,2024-01-20T18:05:23Z,2024-01-07T12:16:31Z,WIDGET_BRAND_DISPLAY,13,5177756319804
2386492,2024-01-25T01:43:50Z,2024-01-23T03:45:14Z,WIDGET_BRAND_DISPLAY,2,5182220075068
2353364,2024-01-09T02:41:13Z,2024-01-09T00:21:16Z,WIDGET_BRAND_DISPLAY,0,5164837208124
2391555,2024-01-27T15:13:13Z,2024-01-26T16:57:37Z,WIDGET_BRAND_DISPLAY,1,5184677707836
2400908,2024-01-31T19:07:11Z,2024-01-23T00:53:57Z,WIDGET_BRAND_DISPLAY,8,5188944822332
2392597,2024-01-27T23:37:24Z,2024-01-17T15:23:37Z,WIDGET_BRAND_DISPLAY,10,5185140293692
2343354,2024-01-04T10:36:57Z,2024-01-04T01:39:32Z,WIDGET_BRAND_DISPLAY,0,5158394986556
2368774,2024-01-16T17:26:32Z,2024-01-15T12:16:08Z,WIDGET_BRAND_DISPLAY,1,5173722284092
2352607,2024-01-08T19:03:23Z,2024-01-08T13:14:42Z,WIDGET_BRAND_DISPLAY,0,5164403294268
2395106,2024-01-29T01:09:45Z,2024-01-26T16:23:18Z,WIDGET_BRAND_DISPLAY,2,5186157609020
2359655,2024-01-12T17:16:49Z,2024-01-07T22:33:23Z,WIDGET_BRAND_DISPLAY,5,5169616748604
2339620,2024-01-02T17:39:36Z,2024-01-01T14:31:33Z,WIDGET_BRAND_DISPLAY,1,5156177674300
2356130,2024-01-10T19:12:17Z,2024-01-09T09:20:29Z,WIDGET_BRAND_DISPLAY,1,5167441444924
2389157,2024-01-26T14:20:17Z,2024-01-25T16:29:11Z,WIDGET_BRAND_DISPLAY,1,5183711117372
2372002,2024-01-18T07:03:56Z,2024-01-08T01:03:29Z,WIDGET_BRAND_DISPLAY,10,5175288168508
2335838,2024-01-01T00:51:59Z,2023-12-21T19:42:14Z,WIDGET_BRAND_DISPLAY,10,5154710683708
2381869,2024-01-22T18:14:36Z,2024-01-14T12:50:03Z,WIDGET_BRAND_DISPLAY,8,5179849867324
2393761,2024-01-28T16:39:27Z,2024-01-21T23:39:23Z,WIDGET_BRAND_DISPLAY,7,5185697054780
2379396,2024-01-21T17:56:09Z,2024-01-17T23:20:25Z,WIDGET_BRAND_DISPLAY,4,5178711605308
2364642,2024-01-14T20:09:27Z,2024-01-11T23:02:36Z,WIDGET_BRAND_DISPLAY,3,5171792052284
2400211,2024-01-31T13:21:50Z,2024-01-31T10:04:14Z,WIDGET_BRAND_DISPLAY,0,5188645257276
2366014,2024-01-15T13:43:21Z,2024-01-15T12:16:08Z,WIDGET_BRAND_DISPLAY,0,5172501971004
2366116,2024-01-15T14:53:09Z,2024-01-01T00:11:02Z,WIDGET_BRAND_DISPLAY,14,5172550467644
2358817,2024-01-12T03:59:11Z,2024-01-10T18:53:24Z,WIDGET_BRAND_DISPLAY,1,5169077157948
2396785,2024-01-29T19:05:53Z,2024-01-17T14:59:23Z,WIDGET_BRAND_DISPLAY,12,5186925396028
2347658,2024-01-06T06:18:22Z,2023-12-31T14:50:16Z,WIDGET_BRAND_DISPLAY,5,5160973762620
2384804,2024-01-24T02:55:45Z,2024-01-23T03:39:24Z,WIDGET_BRAND_DISPLAY,1,5181285171260
2344370,2024-01-04T19:31:34Z,2023-12-21T20:32:09Z,WIDGET_BRAND_DISPLAY,14,5158949650492
2395263,2024-01-29T01:47:57Z,2024-01-15T14:31:07Z,WIDGET_BRAND_DISPLAY,13,5186193227836
2347485,2024-01-06T03:24:27Z,2023-12-29T13:30:54Z,WIDGET_BRAND_DISPLAY,7,5160828305468
2339617,2024-01-02T17:38:18Z,2024-01-02T17:31:08Z,WIDGET_BRAND_DISPLAY,0,5156176265276
2386975,2024-01-25T09:17:28Z,2024-01-16T18:48:35Z,WIDGET_BRAND_DISPLAY,9,5182537400380
2395458,2024-01-29T02:26:58Z,2024-01-22T23:32:34Z,WIDGET_BRAND_DISPLAY,6,5186233827388
2339751,2024-01-02T18:34:58Z,2024-01-02T09:56:38Z,WIDGET_BRAND_DISPLAY,0,5156229906492
2373634,2024-01-19T02:41:19Z,2024-01-17T19:52:39Z,WIDGET_BRAND_DISPLAY,1,5176098095164
2367285,2024-01-16T00:48:51Z,2024-01-15T13:32:30Z,WIDGET_BRAND_DISPLAY,0,5173090779196
2339595,2024-01-02T17:29:52Z,2024-01-02T09:56:38Z,WIDGET_BRAND_DISPLAY,0,5156168564796
2352672,2024-01-08T19:38:42Z,2024-01-01T02:15:26Z,WIDGET_BRAND_DISPLAY,7,5164441206844
2378423,2024-01-21T03:10:15Z,2024-01-20T18:05:27Z,WIDGET_BRAND_DISPLAY,0,5178208157756
2338364,2024-01-02T01:25:53Z,2024-01-01T14:31:33Z,WIDGET_BRAND_DISPLAY,0,5155548201020
2390380,2024-01-26T21:44:29Z,2024-01-19T20:41:53Z,WIDGET_BRAND_DISPLAY,7,5184109510716
2361622,2024-01-13T16:08:26Z,2024-01-01T04:26:59Z,WIDGET_BRAND_DISPLAY,12,5170556174396
2364650,2024-01-14T20:15:28Z,2024-01-02T20:20:59Z,WIDGET_BRAND_DISPLAY,12,5171798802492
2390014,2024-01-26T19:18:33Z,2024-01-26T16:57:37Z,WIDGET_BRAND_DISPLAY,0,5183981125692
2336932,2024-01-01T15:56:55Z,2023-12-31T18:12:51Z,WIDGET_DISPLAY,1,5155146432572
2347702,2024-01-06T10:26:25Z,2024-01-05T17:58:30Z,WIDGET_DISPLAY,1,5161273098300
2341858,2024-01-03T18:27:29Z,2023-12-20T21:20:16Z,WIDGET_DISPLAY,14,5157485871164
2343547,2024-01-04T13:49:31Z,2023-12-28T00:00:35Z,WIDGET_DISPLAY,7,5158546669628
2394677,2024-01-28T22:31:43Z,2024-01-28T20:00:49Z,WIDGET_DISPLAY,0,5186029420604
2394436,2024-01-28T21:03:54Z,2024-01-19T17:39:56Z,WIDGET_DISPLAY,9,5185944977468
2401425,2024-01-31T23:45:24Z,2024-01-31T21:19:54Z,WIDGET_DISPLAY,0,5189189926972
2363402,2024-01-14T03:23:45Z,2024-01-13T13:05:45Z,WIDGET_DISPLAY,0,5171121127484
2372763,2024-01-18T19:05:53Z,2024-01-13T21:56:38Z,WIDGET_DISPLAY,5,5175756881980
2341692,2024-01-03T17:27:40Z,2023-12-29T16:13:02Z,WIDGET_DISPLAY,5,5157417549884
2372522,2024-01-18T17:12:48Z,2024-01-18T04:29:02Z,WIDGET_DISPLAY,0,5175659561020
2341289,2024-01-03T14:37:12Z,2024-01-02T14:50:54Z,WIDGET_DISPLAY,1,5157230018620
2396819,2024-01-29T19:23:53Z,2024-01-25T16:44:57Z,WIDGET_DISPLAY,4,5186941452348
2359130,2024-01-12T13:32:19Z,2024-01-10T15:12:41Z,WIDGET_DISPLAY,2,5169415716924
2374427,2024-01-19T16:23:56Z,2024-01-07T18:14:47Z,WIDGET_DISPLAY,12,5176658460732
2351838,2024-01-08T04:47:23Z,2023-12-26T13:32:34Z,WIDGET_DISPLAY,12,5163662377020
2398180,2024-01-30T12:08:44Z,2024-01-27T23:14:55Z,WIDGET_DISPLAY,3,5187616047164
2356602,2024-01-11T00:30:56Z,2024-01-08T01:55:35Z,WIDGET_DISPLAY,3,5167702704188
2360629,2024-01-13T01:29:51Z,2024-01-06T01:34:18Z,WIDGET_DISPLAY,7,5170033295420
2399761,2024-01-31T02:36:44Z,2024-01-18T14:37:57Z,WIDGET_DISPLAY,12,5188289298492
2360716,2024-01-13T02:14:49Z,2024-01-08T03:33:38Z,WIDGET_DISPLAY,5,5170065408060
2375959,2024-01-20T06:39:46Z,2024-01-15T01:45:47Z,WIDGET_DISPLAY,5,5177332006972
2359909,2024-01-12T19:07:02Z,2024-01-12T14:36:57Z,WIDGET_DISPLAY,0,5169724325948
2341415,2024-01-03T15:33:42Z,2024-01-03T14:25:57Z,WIDGET_DISPLAY,0,5157288017980
2342878,2024-01-04T02:22:49Z,2023-12-29T13:51:31Z,WIDGET_DISPLAY,5,5158023430204
2374632,2024-01-19T17:48:52Z,2024-01-09T15:06:54Z,WIDGET_DISPLAY,10,5176748998716
2383598,2024-01-23T16:29:26Z,2024-01-23T15:07:26Z,WIDGET_DISPLAY,0,5180781854780
2339651,2024-01-02T17:53:24Z,2024-01-01T15:59:00Z,WIDGET_DISPLAY,1,5156191633468
2389662,2024-01-26T17:46:39Z,2024-01-25T15:54:05Z,WIDGET_DISPLAY,1,5183893536828
2376436,2024-01-20T15:00:00Z,2024-01-20T11:04:19Z,WIDGET_DISPLAY,0,5177579995196
2350019,2024-01-07T14:24:04Z,2023-12-25T03:31:58Z,WIDGET_DISPLAY,13,5162779967548
2389323,2024-01-26T15:23:53Z,2024-01-16T18:26:22Z,WIDGET_DISPLAY,10,5183763906620
2399681,2024-01-31T02:03:30Z,2024-01-29T17:13:20Z,WIDGET_DISPLAY,1,5188264788028
2385912,2024-01-24T20:38:58Z,2024-01-23T02:41:55Z,WIDGET_DISPLAY,1,5181983948860
2338305,2024-01-02T01:10:09Z,2023-12-26T09:52:34Z,WIDGET_DISPLAY,6,5155537616956
2358875,2024-01-12T04:41:43Z,2023-12-31T21:43:28Z,WIDGET_DISPLAY,11,5169101275196
2336817,2024-01-01T15:11:37Z,2023-12-31T15:05:27Z,WIDGET_DISPLAY,1,5155118547004
2377235,2024-01-20T19:04:07Z,2024-01-10T20:55:10Z,WIDGET_DISPLAY,10,5177814941756
2346983,2024-01-05T23:29:52Z,2023-12-31T23:51:04Z,WIDGET_DISPLAY,5,5160607580220
2369448,2024-01-16T23:27:49Z,2024-01-16T02:31:27Z,WIDGET_DISPLAY,0,5174025257020
2342948,2024-01-04T02:43:52Z,2023-12-21T17:23:28Z,WIDGET_DISPLAY,13,5158051905596
2359517,2024-01-12T16:19:34Z,2024-01-12T14:36:57Z,WIDGET_DISPLAY,0,5169562615868
2354097,2024-01-09T17:14:31Z,2023-12-28T20:42:39Z,WIDGET_DISPLAY,12,5165759430716
2393990,2024-01-28T18:21:57Z,2024-01-27T16:56:00Z,WIDGET_DISPLAY,1,5185785528380
2343513,2024-01-04T13:31:17Z,2024-01-03T19:52:10Z,WIDGET_DISPLAY,1,5158529433660
2388447,2024-01-26T01:21:11Z,2024-01-25T23:41:17Z,WIDGET_DISPLAY,0,5183216386108
2361259,2024-01-13T13:32:05Z,2023-12-31T03:21:18Z,WIDGET_DISPLAY,13,5170437980220
2374041,2024-01-19T13:24:49Z,2024-01-07T21:55:58Z,WIDGET_DISPLAY,12,5176505040956
2382894,2024-01-23T03:09:46Z,2024-01-11T18:37:18Z,WIDGET_DISPLAY,11,5180292857916
2348022,2024-01-06T15:46:09Z,2024-01-06T13:11:22Z,WIDGET_DISPLAY,0,5161550315580
2344972,2024-01-05T00:51:34Z,2024-01-04T21:17:57Z,WIDGET_DISPLAY,0,5159265206332
2355170,2024-01-10T02:34:41Z,2024-01-02T20:30:22Z,WIDGET_DISPLAY,7,5166329888828
2351864,2024-01-08T05:22:11Z,2024-01-07T05:31:55Z,WIDGET_DISPLAY,1,5163690197052
2355282,2024-01-10T03:37:02Z,2024-01-03T21:23:53Z,WIDGET_DISPLAY,6,5166386675772
2342499,2024-01-04T00:21:03Z,2024-01-03T22:25:31Z,WIDGET_DISPLAY,0,5157872435260
2375978,2024-01-20T07:56:01Z,2024-01-10T14:09:42Z,WIDGET_DISPLAY,9,5177378439228
2371014,2024-01-17T19:54:57Z,2024-01-14T01:21:01Z,WIDGET_DISPLAY,3,5174838460476
2339241,2024-01-02T14:33:18Z,2023-12-29T01:37:28Z,WIDGET_DISPLAY,4,5156006264892
2386614,2024-01-25T02:18:33Z,2024-01-10T18:54:39Z,WIDGET_DISPLAY,14,5182248222780
2360537,2024-01-13T00:34:46Z,2024-01-12T14:55:41Z,WIDGET_DISPLAY,0,5169994989628
2388621,2024-01-26T02:44:51Z,2024-01-24T01:09:05Z,WIDGET_DISPLAY,2,5183277891644
2346428,2024-01-05T18:55:24Z,2023-12-30T05:30:17Z,WIDGET_DISPLAY,6,5160306278460
2388574,2024-01-26T02:23:02Z,2024-01-25T23:41:17Z,WIDGET_DISPLAY,0,5183261376572
2341659,2024-01-03T17:18:04Z,2024-01-02T03:03:52Z,WIDGET_DISPLAY,1,5157406441532
2400476,2024-01-31T15:52:32Z,2024-01-26T22:27:06Z,WIDGET_DISPLAY,5,5188762959932
2384446,2024-01-24T00:19:02Z,2024-01-23T21:34:37Z,WIDGET_DISPLAY,0,5181161930812
2391415,2024-01-27T14:06:43Z,2024-01-23T15:29:37Z,WIDGET_DISPLAY,4,5184631734332
2360329,2024-01-12T22:41:59Z,2024-01-12T03:06:01Z,WIDGET_DISPLAY,0,5169914347580
2381139,2024-01-22T07:29:43Z,2024-01-17T15:27:52Z,WIDGET_DISPLAY,4,5179428208700
2373029,2024-01-18T21:25:06Z,2024-01-12T14:06:20Z,WIDGET_DISPLAY,6,5175872389180
2365485,2024-01-15T02:20:47Z,2024-01-08T14:06:33Z,WIDGET_DISPLAY,6,5172098433084
2400058,2024-01-31T06:33:20Z,2024-01-27T03:08:23Z,WIDGET_DISPLAY,4,5188429512764
2380574,2024-01-22T01:43:50Z,2024-01-14T08:49:06Z,WIDGET_DISPLAY,7,5179171831868
2374406,2024-01-19T16:13:39Z,2024-01-18T04:29:02Z,WIDGET_DISPLAY,1,5176648269884
2397908,2024-01-30T03:57:41Z,2024-01-29T17:13:20Z,WIDGET_DISPLAY,0,5187350036540
2369795,2024-01-17T02:13:41Z,2024-01-08T15:31:04Z,WIDGET_DISPLAY,8,5174150496316
2392160,2024-01-27T19:44:08Z,2024-01-17T03:47:51Z,WIDGET_DISPLAY,10,5184943652924
2337744,2024-01-01T21:16:00Z,2023-12-19T03:47:38Z,WIDGET_DISPLAY,13,5155387605052
2360377,2024-01-12T23:02:47Z,2024-01-10T23:30:44Z,WIDGET_DISPLAY,2,5169929388092
2339712,2024-01-02T18:18:52Z,2023-12-29T07:21:48Z,WIDGET_DISPLAY,4,5156215226428
2362233,2024-01-13T19:04:49Z,2024-01-13T13:05:45Z,WIDGET_DISPLAY,0,5170731155516
2348465,2024-01-06T19:24:12Z,2023-12-31T17:06:16Z,WIDGET_DISPLAY,6,5161824223292
2348454,2024-01-06T19:19:04Z,2023-12-31T17:06:16Z,WIDGET_DISPLAY,6,5161818652732
2341828,2024-01-03T18:17:51Z,2024-01-02T09:13:13Z,WIDGET_DISPLAY,1,5157473615932
2357654,2024-01-11T16:41:14Z,2024-01-09T23:44:14Z,WIDGET_DISPLAY,2,5168454860860
2367718,2024-01-16T02:46:34Z,2024-01-03T00:32:38Z,WIDGET_DISPLAY,13,5173188722748
2371980,2024-01-18T05:57:56Z,2024-01-03T19:32:05Z,WIDGET_DISPLAY,14,5175263199292
2382677,2024-01-23T01:36:02Z,2024-01-22T11:57:09Z,WIDGET_DISPLAY,0,5180214280252
2348906,2024-01-06T23:13:05Z,2024-01-06T18:46:29Z,WIDGET_DISPLAY,0,5162054680636
2394978,2024-01-29T00:32:53Z,2024-01-14T19:37:11Z,WIDGET_DISPLAY,14,5186127855676
2358086,2024-01-11T21:07:03Z,2024-01-10T15:51:54Z,WIDGET_DISPLAY,1,5168762847292
2400199,2024-01-31T13:11:21Z,2024-01-23T12:33:56Z,WIDGET_DISPLAY,8,5188639162428
